figure,,figure,year,selling_price,YoY_Growth,expected_price
2-1B,0,2-1B,2009,345.6,,345.6
2-1B,1,2-1B,2011,77.76,-0.775,359.56224000000003
2-1B,2,2-1B,2012,87.14,0.1206275720164609,366.7534848000001
2-1B,3,2-1B,2013,10.08,-0.8843240761992196,374.08855449600003
2-1B,4,2-1B,2014,61.755,5.126488095238096,381.57032558592005
2-1B,5,2-1B,2015,83.56,0.3530888187191321,389.20173209763846
2-1B,6,2-1B,2016,93.18,0.11512685495452368,396.9857667395912
2-1B,7,2-1B,2017,110.02,0.180725477570294,404.92548207438307
2-1B,8,2-1B,2018,90.625,-0.1762861297945828,413.02399171587075
2-1B,9,2-1B,2019,117.265,0.29395862068965517,421.2844715501882
2-1B,10,2-1B,2020,91.325,-0.2212083741951989,429.7101609811919
2-1B,11,2-1B,2021,140.755,0.5412537640295647,438.30436420081577
2-1B,12,2-1B,2022,169.0,0.20066782707541475,447.0704514848321
2-1B,13,2-1B,2023,163.61,-0.03189349112426032,456.01186051452873
2-1B,14,2-1B,2024,166.83499999999998,0.01971150907646213,465.13209772481935
2-1B,15,2-1B,2025,139.28,-0.16516318518296513,474.4347396793157
4-LOM,16,4-LOM,2009,190.08,0.36473291211947156,190.08
4-LOM,17,4-LOM,2013,190.64,0.002946127946127808,205.7487049728
4-LOM,18,4-LOM,2014,81.655,-0.5716796055392362,209.86367907225602
4-LOM,19,4-LOM,2015,129.95,0.5914518400587838,214.06095265370115
4-LOM,20,4-LOM,2016,136.66500000000002,0.05167372066179321,218.34217170677516
4-LOM,21,4-LOM,2017,117.84,-0.13774558226319844,222.70901514091068
4-LOM,22,4-LOM,2018,126.5,0.07348947725729804,227.1631954437289
4-LOM,23,4-LOM,2019,166.655,0.31743083003952566,231.70645935260347
4-LOM,24,4-LOM,2020,189.995,0.14004980348624407,236.34058853965556
4-LOM,25,4-LOM,2021,272.08,0.43203768520224206,241.06740031044868
4-LOM,26,4-LOM,2022,321.82,0.18281387827109685,245.88874831665765
4-LOM,27,4-LOM,2023,242.75,-0.24569635199801132,250.8065232829908
4-LOM,28,4-LOM,2024,165.9,-0.3165808444902163,255.82265374865062
4-LOM,29,4-LOM,2025,219.98,0.32597950572634105,260.93910682362366
4-Lom,30,4-Lom,2013,10.71,-0.9513137557959814,10.71
4-Lom,31,4-Lom,2014,32.315,2.017273576097105,10.9242
4-Lom,32,4-Lom,2015,30.4,-0.059260405384496395,11.142684000000001
4-Lom,33,4-Lom,2016,34.125,0.12253289473684226,11.365537680000003
4-Lom,34,4-Lom,2017,39.495000000000005,0.15736263736263756,11.5928484336
4-Lom,35,4-Lom,2018,36.5,-0.07583238384605662,11.824705402272
4-Lom,36,4-Lom,2019,39.040000000000006,0.06958904109589059,12.061199510317442
4-Lom,37,4-Lom,2020,50.56,0.29508196721311464,12.30242350052379
4-Lom,38,4-Lom,2021,70.725,0.3988330696202529,12.548471970534267
4-Lom,39,4-Lom,2022,83.47999999999999,0.18034641215977376,12.799441409944952
4-Lom,40,4-Lom,2023,62.455,-0.25185673215141346,13.055430238143853
4-Lom,41,4-Lom,2024,65.0,0.040749339524457584,13.316538842906729
4-Lom,42,4-Lom,2025,58.69,-0.09707692307692306,13.582869619764864
8D8,43,8D8,2012,51.84,-0.11671494292042928,51.84
8D8,44,8D8,2013,38.69,-0.25366512345679026,52.8768
8D8,45,8D8,2014,42.49,0.09821659343499634,53.934336
8D8,46,8D8,2015,43.675,0.027888915038832618,55.01302272000001
8D8,47,8D8,2016,49.89,0.14230108757870652,56.1132831744
8D8,48,8D8,2017,51.0,0.022248947684906817,57.235548837888004
8D8,49,8D8,2018,56.805,0.11382352941176466,58.38025981464577
8D8,50,8D8,2019,45.69,-0.19566939529970961,59.54786501093868
8D8,51,8D8,2020,66.62,0.4580871087765377,60.73882231115746
8D8,52,8D8,2021,88.21000000000001,0.3240768537976584,61.95359875738061
8D8,53,8D8,2022,107.76,0.2216302006575217,63.19267073252822
8D8,54,8D8,2023,103.4,-0.040460282108389034,64.45652414717878
8D8,55,8D8,2024,96.86,-0.06324951644100585,65.74565463012236
8D8,56,8D8,2025,82.42,-0.14908114804873007,67.06056772272481
A-Wing Pilot,57,A-Wing Pilot,2012,69.12,-0.16136859985440422,69.12
A-Wing Pilot,58,A-Wing Pilot,2013,107.15,0.5502025462962963,70.50240000000001
A-Wing Pilot,59,A-Wing Pilot,2014,120.06,0.1204853009799347,71.912448
A-Wing Pilot,60,A-Wing Pilot,2015,169.01,0.4077128102615357,73.35069696000002
A-Wing Pilot,61,A-Wing Pilot,2016,192.49,0.13892669072835928,74.81771089920001
A-Wing Pilot,62,A-Wing Pilot,2017,233.37,0.21237466881396427,76.314065117184
A-Wing Pilot,63,A-Wing Pilot,2018,279.0,0.19552641727728504,77.84034641952769
A-Wing Pilot,64,A-Wing Pilot,2019,251.235,-0.09951612903225804,79.39715334791825
A-Wing Pilot,65,A-Wing Pilot,2020,378.57,0.5068362290285986,80.98509641487661
A-Wing Pilot,66,A-Wing Pilot,2021,505.02500000000003,0.33403333597485285,82.60479834317415
A-Wing Pilot,67,A-Wing Pilot,2022,422.62,-0.16317014009207464,84.25689431003764
A-Wing Pilot,68,A-Wing Pilot,2023,517.19,0.2237707633334911,85.94203219623839
A-Wing Pilot,69,A-Wing Pilot,2024,485.33,-0.061602119143835066,87.66087284016315
A-Wing Pilot,70,A-Wing Pilot,2025,447.78999999999996,-0.07734943234500247,89.41409029696642
A-wing pilot,71,A-wing pilot,2013,61.0,-0.8637754304473079,61.0
A-wing pilot,72,A-wing pilot,2014,112.55,0.8450819672131147,62.22
A-wing pilot,73,A-wing pilot,2015,94.60499999999999,-0.15944024877832086,63.4644
A-wing pilot,74,A-wing pilot,2016,112.50999999999999,0.18926060990433902,64.73368800000001
A-wing pilot,75,A-wing pilot,2017,163.73000000000002,0.4552484223624569,66.02836176
A-wing pilot,76,A-wing pilot,2018,181.255,0.10703597385940244,67.3489289952
A-wing pilot,77,A-wing pilot,2019,203.39,0.12212076908223213,68.695907575104
A-wing pilot,78,A-wing pilot,2020,240.0,0.1799990166674863,70.06982572660608
A-wing pilot,79,A-wing pilot,2021,358.47,0.4936250000000002,71.47122224113821
A-wing pilot,80,A-wing pilot,2022,326.405,-0.08944960526682866,72.90064668596098
A-wing pilot,81,A-wing pilot,2023,307.22,-0.05877667315145274,74.3586596196802
A-wing pilot,82,A-wing pilot,2024,287.6,-0.06386302975066727,75.8458328120738
A-wing pilot,83,A-wing pilot,2025,308.0,0.0709318497913769,77.36274946831527
AT-AT Commander,84,AT-AT Commander,2012,155.52,-0.495064935064935,155.52
AT-AT Commander,85,AT-AT Commander,2013,12.02,-0.9227109053497943,158.6304
AT-AT Commander,86,AT-AT Commander,2014,39.995000000000005,2.327371048252912,161.803008
AT-AT Commander,87,AT-AT Commander,2015,56.0,0.40017502187773446,165.03906816000003
AT-AT Commander,88,AT-AT Commander,2016,61.31,0.09482142857142861,168.3398495232
AT-AT Commander,89,AT-AT Commander,2017,76.55,0.2485728266188223,171.70664651366403
AT-AT Commander,90,AT-AT Commander,2018,69.08500000000001,-0.09751796211626373,175.1407794439373
AT-AT Commander,91,AT-AT Commander,2019,66.94,-0.031048708113194046,178.64359503281605
AT-AT Commander,92,AT-AT Commander,2020,64.36,-0.03854197789064828,182.2164669334724
AT-AT Commander,93,AT-AT Commander,2021,104.94,0.6305158483530142,185.86079627214184
AT-AT Commander,94,AT-AT Commander,2022,118.98,0.13379073756432258,189.57801219758468
AT-AT Commander,95,AT-AT Commander,2023,106.79,-0.10245419398218181,193.36957244153638
AT-AT Commander,96,AT-AT Commander,2024,98.345,-0.07908043824328126,197.2369638903671
AT-AT Commander,97,AT-AT Commander,2025,94.815,-0.03589404646906302,201.18170316817444
AT-AT Driver,98,AT-AT Driver,2009,69.12,-0.271001423825344,69.12
AT-AT Driver,99,AT-AT Driver,2012,120.96,0.7499999999999998,73.35069696000002
AT-AT Driver,100,AT-AT Driver,2013,35.95,-0.7027943121693121,74.81771089920001
AT-AT Driver,101,AT-AT Driver,2014,61.35,0.7065368567454797,76.314065117184
AT-AT Driver,102,AT-AT Driver,2015,76.485,0.24669926650366736,77.84034641952769
AT-AT Driver,103,AT-AT Driver,2016,113.15,0.4793750408576847,79.39715334791825
AT-AT Driver,104,AT-AT Driver,2017,158.39,0.3998232434821032,80.98509641487661
AT-AT Driver,105,AT-AT Driver,2018,138.635,-0.12472378306711285,82.60479834317415
AT-AT Driver,106,AT-AT Driver,2019,130.49,-0.05875139755472991,84.25689431003764
AT-AT Driver,107,AT-AT Driver,2020,144.325,0.10602345007280234,85.94203219623839
AT-AT Driver,108,AT-AT Driver,2021,178.0,0.23332755932790583,87.66087284016315
AT-AT Driver,109,AT-AT Driver,2022,141.75,-0.2036516853932584,89.41409029696642
AT-AT Driver,110,AT-AT Driver,2023,180.0,0.26984126984126977,91.20237210290574
AT-AT Driver,111,AT-AT Driver,2024,162.97,-0.09461111111111109,93.02641954496386
AT-AT Driver,112,AT-AT Driver,2025,123.33,-0.24323495121801564,94.88694793586315
AT-ST Driver,113,AT-ST Driver,2011,77.76,-0.3694964728776453,77.76
AT-ST Driver,114,AT-ST Driver,2012,71.945,-0.07478137860082323,79.3152
AT-ST Driver,115,AT-ST Driver,2013,18.49,-0.7429981235666134,80.901504
AT-ST Driver,116,AT-ST Driver,2014,42.67,1.3077339102217418,82.51953408000001
AT-ST Driver,117,AT-ST Driver,2015,53.435,0.25228497773611447,84.1699247616
AT-ST Driver,118,AT-ST Driver,2016,57.74,0.08056517263965568,85.85332325683201
AT-ST Driver,119,AT-ST Driver,2017,67.0,0.16037409075164533,87.57038972196865
AT-ST Driver,120,AT-ST Driver,2018,66.92,-0.0011940298507462366,89.32179751640803
AT-ST Driver,121,AT-ST Driver,2019,62.32,-0.06873879258816495,91.1082334667362
AT-ST Driver,122,AT-ST Driver,2020,77.81,0.24855584082156623,92.93039813607092
AT-ST Driver,123,AT-ST Driver,2021,124.69,0.6024932527952704,94.78900609879234
AT-ST Driver,124,AT-ST Driver,2022,109.76,-0.11973694763012266,96.68478622076819
AT-ST Driver,125,AT-ST Driver,2023,103.765,-0.054619169096209896,98.61848194518355
AT-ST Driver,126,AT-ST Driver,2024,113.695,0.09569700766154288,100.59085158408722
AT-ST Driver,127,AT-ST Driver,2025,83.45500000000001,-0.26597475702537476,102.60266861576896
Admiral Ackbar,128,Admiral Ackbar,2013,31.84,-0.6184770235456234,31.84
Admiral Ackbar,129,Admiral Ackbar,2014,45.66,0.4340452261306531,32.4768
Admiral Ackbar,130,Admiral Ackbar,2015,51.29,0.12330267192290845,33.126336
Admiral Ackbar,131,Admiral Ackbar,2016,54.33,0.059270813023981184,33.788862720000004
Admiral Ackbar,132,Admiral Ackbar,2017,63.0,0.15958034235229168,34.4646399744
Admiral Ackbar,133,Admiral Ackbar,2018,66.12,0.049523809523809526,35.153932773888
Admiral Ackbar,134,Admiral Ackbar,2019,62.8,-0.0502117362371447,35.85701142936576
Admiral Ackbar,135,Admiral Ackbar,2020,70.185,0.11759554140127393,36.574151657953074
Admiral Ackbar,136,Admiral Ackbar,2021,97.91,0.39502742751300124,37.30563469111214
Admiral Ackbar,137,Admiral Ackbar,2022,95.01,-0.029619037891941535,38.05174738493439
Admiral Ackbar,138,Admiral Ackbar,2023,99.6,0.04831070413640659,38.81278233263307
Admiral Ackbar,139,Admiral Ackbar,2024,88.72999999999999,-0.109136546184739,39.589037979285735
Admiral Ackbar,140,Admiral Ackbar,2025,86.9,-0.02062436605432194,40.38081873887145
Amanaman,141,Amanaman,2012,259.2,1.9827387802071343,259.2
Amanaman,142,Amanaman,2013,103.4,-0.6010802469135802,264.384
Amanaman,143,Amanaman,2014,144.005,0.3926982591876207,269.67168
Amanaman,144,Amanaman,2015,182.43,0.26683101281205523,275.0651136
Amanaman,145,Amanaman,2016,185.89,0.018966178808309975,280.566415872
Amanaman,146,Amanaman,2017,190.75,0.026144494055624357,286.17774418944
Amanaman,147,Amanaman,2018,227.51,0.1927129750982961,291.9012990732288
Amanaman,148,Amanaman,2019,222.5,-0.02202101006549162,297.7393250546934
Amanaman,149,Amanaman,2020,294.98,0.325752808988764,303.6941115557873
Amanaman,150,Amanaman,2021,431.41499999999996,0.4625228829073156,309.767993786903
Amanaman,151,Amanaman,2022,434.885,0.008043299375311452,315.9633536626411
Amanaman,152,Amanaman,2023,409.16,-0.05915356933442162,322.2826207358939
Amanaman,153,Amanaman,2024,425.0,0.03871346172646395,328.72827315061176
Amanaman,154,Amanaman,2025,364.875,-0.14147058823529413,335.30283861362403
Anakin Skywalker,155,Anakin Skywalker,2012,138.24,-0.6211305241521068,138.24
Anakin Skywalker,156,Anakin Skywalker,2013,28.73,-0.7921730324074074,141.00480000000002
Anakin Skywalker,157,Anakin Skywalker,2014,55.245000000000005,0.9229028889662376,143.824896
Anakin Skywalker,158,Anakin Skywalker,2015,61.230000000000004,0.10833559598153686,146.70139392000004
Anakin Skywalker,159,Anakin Skywalker,2016,56.94,-0.07006369426751602,149.63542179840002
Anakin Skywalker,160,Anakin Skywalker,2017,67.50999999999999,0.1856340007024937,152.628130234368
Anakin Skywalker,161,Anakin Skywalker,2018,66.995,-0.007628499481558082,155.68069283905538
Anakin Skywalker,162,Anakin Skywalker,2019,53.53,-0.20098514814538404,158.7943066958365
Anakin Skywalker,163,Anakin Skywalker,2020,93.43,0.7453764244348964,161.97019282975322
Anakin Skywalker,164,Anakin Skywalker,2021,121.19,0.2971208391308999,165.2095966863483
Anakin Skywalker,165,Anakin Skywalker,2022,106.24,-0.12336001320240941,168.51378862007527
Anakin Skywalker,166,Anakin Skywalker,2023,96.0,-0.09638554216867468,171.88406439247677
Anakin Skywalker,167,Anakin Skywalker,2024,91.0,-0.05208333333333337,175.3217456803263
Anakin Skywalker,168,Anakin Skywalker,2025,106.35,0.16868131868131853,178.82818059393284
Artoo-Detoo (R2-D2) (Droid Factory),169,Artoo-Detoo (R2-D2) (Droid Factory),2017,81.18,-0.23667136812411838,81.18
Artoo-Detoo (R2-D2) (Droid Factory),170,Artoo-Detoo (R2-D2) (Droid Factory),2020,263.22,2.2424242424242427,86.14886544000002
Artoo-Detoo (R2-D2) (Droid Factory),171,Artoo-Detoo (R2-D2) (Droid Factory),2021,144.29,-0.4518273687409772,87.8718427488
Artoo-Detoo (R2-D2) (Droid Factory),172,Artoo-Detoo (R2-D2) (Droid Factory),2022,358.875,1.4871785986554857,89.62927960377601
Artoo-Detoo (R2-D2) (Droid Factory),173,Artoo-Detoo (R2-D2) (Droid Factory),2023,140.725,-0.6078718216649251,91.42186519585154
Artoo-Detoo (R2-D2) (Droid Factory),174,Artoo-Detoo (R2-D2) (Droid Factory),2024,377.87,1.6851661041037485,93.25030249976857
Artoo-Detoo (R2-D2) (Droid Factory),175,Artoo-Detoo (R2-D2) (Droid Factory),2025,199.44,-0.4721994336676635,95.11530854976394
Artoo-Detoo (R2-D2) (Pop-up Lightsaber),176,Artoo-Detoo (R2-D2) (Pop-up Lightsaber),2013,164.945,-0.17295928600080224,164.945
Artoo-Detoo (R2-D2) (Pop-up Lightsaber),177,Artoo-Detoo (R2-D2) (Pop-up Lightsaber),2014,231.04,0.4007093273515414,168.2439
Artoo-Detoo (R2-D2) (Pop-up Lightsaber),178,Artoo-Detoo (R2-D2) (Pop-up Lightsaber),2015,290.0,0.2551939058171746,171.608778
Artoo-Detoo (R2-D2) (Pop-up Lightsaber),179,Artoo-Detoo (R2-D2) (Pop-up Lightsaber),2016,352.52,0.21558620689655172,175.04095356000002
Artoo-Detoo (R2-D2) (Pop-up Lightsaber),180,Artoo-Detoo (R2-D2) (Pop-up Lightsaber),2017,465.0,0.3190740950868036,178.5417726312
Artoo-Detoo (R2-D2) (Pop-up Lightsaber),181,Artoo-Detoo (R2-D2) (Pop-up Lightsaber),2018,460.5,-0.009677419354838679,182.112608083824
Artoo-Detoo (R2-D2) (Pop-up Lightsaber),182,Artoo-Detoo (R2-D2) (Pop-up Lightsaber),2019,454.52,-0.012985884907709022,185.75486024550048
Artoo-Detoo (R2-D2) (Pop-up Lightsaber),183,Artoo-Detoo (R2-D2) (Pop-up Lightsaber),2020,565.0,0.24306961189826626,189.46995745041048
Artoo-Detoo (R2-D2) (Pop-up Lightsaber),184,Artoo-Detoo (R2-D2) (Pop-up Lightsaber),2021,899.29,0.5916637168141592,193.2593565994187
Artoo-Detoo (R2-D2) (Pop-up Lightsaber),185,Artoo-Detoo (R2-D2) (Pop-up Lightsaber),2022,815.12,-0.09359605911330049,197.1245437314071
Artoo-Detoo (R2-D2) (Pop-up Lightsaber),186,Artoo-Detoo (R2-D2) (Pop-up Lightsaber),2023,812.6600000000001,-0.003017960545686482,201.06703460603524
Artoo-Detoo (R2-D2) (Pop-up Lightsaber),187,Artoo-Detoo (R2-D2) (Pop-up Lightsaber),2024,815.75,0.0038023281569166123,205.08837529815594
Artoo-Detoo (R2-D2) (Pop-up Lightsaber),188,Artoo-Detoo (R2-D2) (Pop-up Lightsaber),2025,722.975,-0.11372969659822252,209.19014280411906
Artoo-Detoo (R2-D2) (Solid dome),189,Artoo-Detoo (R2-D2) (Solid dome),2013,13.32,-0.9815761264220755,13.32
Artoo-Detoo (R2-D2) (Solid dome),190,Artoo-Detoo (R2-D2) (Solid dome),2014,175.05,12.141891891891893,13.586400000000001
Artoo-Detoo (R2-D2) (Solid dome),191,Artoo-Detoo (R2-D2) (Solid dome),2015,312.79999999999995,0.7869180234218791,13.858128
Artoo-Detoo (R2-D2) (Solid dome),192,Artoo-Detoo (R2-D2) (Solid dome),2016,487.58,0.5587595907928391,14.135290560000003
Artoo-Detoo (R2-D2) (Solid dome),193,Artoo-Detoo (R2-D2) (Solid dome),2017,382.84,-0.21481603018991757,14.4179963712
Artoo-Detoo (R2-D2) (Solid dome),194,Artoo-Detoo (R2-D2) (Solid dome),2018,243.75,-0.36331104377807955,14.706356298624
Artoo-Detoo (R2-D2) (Solid dome),195,Artoo-Detoo (R2-D2) (Solid dome),2019,408.01,0.6738871794871795,15.000483424596482
Artoo-Detoo (R2-D2) (Solid dome),196,Artoo-Detoo (R2-D2) (Solid dome),2020,305.0,-0.2524693022229847,15.300493093088411
Artoo-Detoo (R2-D2) (Solid dome),197,Artoo-Detoo (R2-D2) (Solid dome),2021,396.91499999999996,0.3013606557377049,15.60650295495018
Artoo-Detoo (R2-D2) (Solid dome),198,Artoo-Detoo (R2-D2) (Solid dome),2022,519.37,0.3085169368756535,15.918633014049183
Artoo-Detoo (R2-D2) (Solid dome),199,Artoo-Detoo (R2-D2) (Solid dome),2023,424.25,-0.18314496409111036,16.237005674330167
Artoo-Detoo (R2-D2) (Solid dome),200,Artoo-Detoo (R2-D2) (Solid dome),2024,519.2,0.2238067177371834,16.561745787816772
Artoo-Detoo (R2-D2) (Solid dome),201,Artoo-Detoo (R2-D2) (Solid dome),2025,341.5,-0.3422573189522342,16.892980703573105
Artoo-Detoo (R2-D2) (with Sensorscope),202,Artoo-Detoo (R2-D2) (with Sensorscope),2009,155.52,-0.5445973645680819,155.52
Artoo-Detoo (R2-D2) (with Sensorscope),203,Artoo-Detoo (R2-D2) (with Sensorscope),2012,60.48,-0.6111111111111112,165.03906816000003
Artoo-Detoo (R2-D2) (with Sensorscope),204,Artoo-Detoo (R2-D2) (with Sensorscope),2013,50.32,-0.1679894179894179,168.3398495232
Artoo-Detoo (R2-D2) (with Sensorscope),205,Artoo-Detoo (R2-D2) (with Sensorscope),2014,72.72,0.44515103338632755,171.70664651366403
Artoo-Detoo (R2-D2) (with Sensorscope),206,Artoo-Detoo (R2-D2) (with Sensorscope),2015,107.99,0.48501100110010986,175.1407794439373
Artoo-Detoo (R2-D2) (with Sensorscope),207,Artoo-Detoo (R2-D2) (with Sensorscope),2016,110.61,0.024261505694971763,178.64359503281605
Artoo-Detoo (R2-D2) (with Sensorscope),208,Artoo-Detoo (R2-D2) (with Sensorscope),2017,127.97999999999999,0.1570382424735557,182.2164669334724
Artoo-Detoo (R2-D2) (with Sensorscope),209,Artoo-Detoo (R2-D2) (with Sensorscope),2018,134.01,0.04711673699015462,185.86079627214184
Artoo-Detoo (R2-D2) (with Sensorscope),210,Artoo-Detoo (R2-D2) (with Sensorscope),2019,117.5,-0.12319976121184983,189.57801219758468
Artoo-Detoo (R2-D2) (with Sensorscope),211,Artoo-Detoo (R2-D2) (with Sensorscope),2020,157.16500000000002,0.3375744680851065,193.36957244153638
Artoo-Detoo (R2-D2) (with Sensorscope),212,Artoo-Detoo (R2-D2) (with Sensorscope),2021,209.43,0.3325485954251899,197.2369638903671
Artoo-Detoo (R2-D2) (with Sensorscope),213,Artoo-Detoo (R2-D2) (with Sensorscope),2022,219.2,0.046650432125292296,201.18170316817444
Artoo-Detoo (R2-D2) (with Sensorscope),214,Artoo-Detoo (R2-D2) (with Sensorscope),2023,188.01999999999998,-0.14224452554744527,205.20533723153792
Artoo-Detoo (R2-D2) (with Sensorscope),215,Artoo-Detoo (R2-D2) (with Sensorscope),2024,262.27,0.3949047973619828,209.3094439761687
Artoo-Detoo (R2-D2) (with Sensorscope),216,Artoo-Detoo (R2-D2) (with Sensorscope),2025,182.95499999999998,-0.3024173561596828,213.49563285569207
B-Wing Pilot,217,B-Wing Pilot,2012,59.285,-0.6759585690470333,59.285
B-Wing Pilot,218,B-Wing Pilot,2013,39.115,-0.34022096651766887,60.4707
B-Wing Pilot,219,B-Wing Pilot,2014,42.57,0.08832928544036811,61.680113999999996
B-Wing Pilot,220,B-Wing Pilot,2015,52.004999999999995,0.22163495419309354,62.91371628
B-Wing Pilot,221,B-Wing Pilot,2016,55.92,0.07528122295933093,64.1719906056
B-Wing Pilot,222,B-Wing Pilot,2017,65.37,0.16899141630901293,65.455430417712
B-Wing Pilot,223,B-Wing Pilot,2018,66.03,0.010096374483708148,66.76453902606625
B-Wing Pilot,224,B-Wing Pilot,2019,62.625,-0.05156746933212175,68.09982980658756
B-Wing Pilot,225,B-Wing Pilot,2020,75.0,0.19760479041916157,69.46182640271932
B-Wing Pilot,226,B-Wing Pilot,2021,104.58500000000001,0.39446666666666674,70.85106293077371
B-Wing Pilot,227,B-Wing Pilot,2022,116.64,0.11526509537696605,72.26808418938919
B-Wing Pilot,228,B-Wing Pilot,2023,114.19,-0.021004801097393666,73.71344587317697
B-Wing Pilot,229,B-Wing Pilot,2024,103.62,-0.09256502320693571,75.1877147906405
B-Wing Pilot,230,B-Wing Pilot,2025,108.96000000000001,0.05153445280833813,76.69146908645332
Barada,231,Barada,2011,86.4,-0.2070484581497798,86.4
Barada,232,Barada,2012,104.05,0.20428240740740722,88.12800000000001
Barada,233,Barada,2013,47.48,-0.5436809226333494,89.89056000000001
Barada,234,Barada,2014,81.74,0.7215669755686605,91.68837120000002
Barada,235,Barada,2015,105.39,0.2893320283826768,93.52213862400001
Barada,236,Barada,2016,115.59,0.0967833760318817,95.39258139648001
Barada,237,Barada,2017,116.37,0.006747988580326991,97.30043302440961
Barada,238,Barada,2018,143.93,0.23683079831571718,99.2464416848978
Barada,239,Barada,2019,137.39,-0.045438754950323235,101.23137051859577
Barada,240,Barada,2020,163.95,0.1933182909964335,103.25599792896769
Barada,241,Barada,2021,255.29000000000002,0.5571210734980179,105.32111788754705
Barada,242,Barada,2022,250.0,-0.020721532374946228,107.42754024529798
Barada,243,Barada,2023,207.75,-0.16900000000000004,109.57609105020394
Barada,244,Barada,2024,220.89,0.06324909747292407,111.76761287120803
Barada,245,Barada,2025,223.74,0.012902349585766748,114.00296512863218
Ben (Obi-Wan) Kenobi (DT Saber),246,Ben (Obi-Wan) Kenobi (DT Saber),2014,403.54,0.803611334584786,403.54
Ben (Obi-Wan) Kenobi (DT Saber),247,Ben (Obi-Wan) Kenobi (DT Saber),2015,455.0,0.12752143529761595,411.61080000000004
Ben (Obi-Wan) Kenobi (DT Saber),248,Ben (Obi-Wan) Kenobi (DT Saber),2016,2408.0,4.292307692307692,419.84301600000003
Ben (Obi-Wan) Kenobi (DT Saber),249,Ben (Obi-Wan) Kenobi (DT Saber),2017,4500.0,0.8687707641196014,428.23987632000006
Ben (Obi-Wan) Kenobi (DT Saber),250,Ben (Obi-Wan) Kenobi (DT Saber),2018,9000.0,1.0,436.8046738464
Ben (Obi-Wan) Kenobi (DT Saber),251,Ben (Obi-Wan) Kenobi (DT Saber),2019,64900.0,6.211111111111111,445.54076732332805
Ben (Obi-Wan) Kenobi (DT Saber),252,Ben (Obi-Wan) Kenobi (DT Saber),2020,7203.9,-0.889,454.4515826697946
Ben (Obi-Wan) Kenobi (DT Saber),253,Ben (Obi-Wan) Kenobi (DT Saber),2022,27258.0,2.7837837837837838,472.81142660965435
Ben (Obi-Wan) Kenobi (DT Saber),254,Ben (Obi-Wan) Kenobi (DT Saber),2023,16354.8,-0.4,482.26765514184746
Ben (Obi-Wan) Kenobi (DT Saber),255,Ben (Obi-Wan) Kenobi (DT Saber),2025,105182.13,5.431269718981584,501.7512684095781
Ben (Obi-Wan) Kenobi (Grey hair),256,Ben (Obi-Wan) Kenobi (Grey hair),2012,84.72,-0.9991945399850716,84.72
Ben (Obi-Wan) Kenobi (Grey hair),257,Ben (Obi-Wan) Kenobi (Grey hair),2013,42.18,-0.5021246458923513,86.4144
Ben (Obi-Wan) Kenobi (Grey hair),258,Ben (Obi-Wan) Kenobi (Grey hair),2014,78.25,0.8551446183025131,88.14268799999999
Ben (Obi-Wan) Kenobi (Grey hair),259,Ben (Obi-Wan) Kenobi (Grey hair),2015,89.28,0.14095846645367405,89.90554176
Ben (Obi-Wan) Kenobi (Grey hair),260,Ben (Obi-Wan) Kenobi (Grey hair),2016,135.52,0.5179211469534051,91.7036525952
Ben (Obi-Wan) Kenobi (Grey hair),261,Ben (Obi-Wan) Kenobi (Grey hair),2017,100.35,-0.2595188902007085,93.537725647104
Ben (Obi-Wan) Kenobi (Grey hair),262,Ben (Obi-Wan) Kenobi (Grey hair),2018,92.2,-0.08121574489287486,95.40848016004608
Ben (Obi-Wan) Kenobi (Grey hair),263,Ben (Obi-Wan) Kenobi (Grey hair),2019,120.535,0.30732104121475046,97.316649763247
Ben (Obi-Wan) Kenobi (Grey hair),264,Ben (Obi-Wan) Kenobi (Grey hair),2020,113.46,-0.05869664412826148,99.26298275851195
Ben (Obi-Wan) Kenobi (Grey hair),265,Ben (Obi-Wan) Kenobi (Grey hair),2021,237.1,1.0897232504847523,101.24824241368219
Ben (Obi-Wan) Kenobi (Grey hair),266,Ben (Obi-Wan) Kenobi (Grey hair),2022,202.5,-0.14592998734711093,103.27320726195583
Ben (Obi-Wan) Kenobi (Grey hair),267,Ben (Obi-Wan) Kenobi (Grey hair),2023,153.0,-0.24444444444444446,105.33867140719495
Ben (Obi-Wan) Kenobi (Grey hair),268,Ben (Obi-Wan) Kenobi (Grey hair),2024,179.09,0.17052287581699344,107.44544483533885
Ben (Obi-Wan) Kenobi (Grey hair),269,Ben (Obi-Wan) Kenobi (Grey hair),2025,175.0,-0.02283767937908321,109.59435373204565
Ben (Obi-Wan) Kenobi (White hair),270,Ben (Obi-Wan) Kenobi (White hair),2009,293.76,0.6786285714285714,293.76
Ben (Obi-Wan) Kenobi (White hair),271,Ben (Obi-Wan) Kenobi (White hair),2012,67.77,-0.7693014705882353,311.74046208000004
Ben (Obi-Wan) Kenobi (White hair),272,Ben (Obi-Wan) Kenobi (White hair),2013,21.0,-0.6901283753873395,317.97527132159996
Ben (Obi-Wan) Kenobi (White hair),273,Ben (Obi-Wan) Kenobi (White hair),2014,125.1,4.957142857142857,324.33477674803197
Ben (Obi-Wan) Kenobi (White hair),274,Ben (Obi-Wan) Kenobi (White hair),2015,194.09,0.5514788169464429,330.82147228299266
