Card ID,Card Name,Illustrator,Rarity,Release Date,Set Name,Date,Boxonly,Cib,Graded,Manualonly,New,Used
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-10-01,317500,57040,157761,691545,82156,47768
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-11-01,317500,51087,164050,681582,82406,38654
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-12-01,317500,54374,164709,681450,82411,45803
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-01-01,302840,54000,162356,696861,88065,30000
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-02-01,313708,54000,155423,696654,83104,43362
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-03-01,339662,54000,140000,659856,81776,59937
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-04-01,342396,54000,146141,659856,83278,34711
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-05-01,342494,54464,152129,662824,82807,41707
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-06-01,342494,54000,150552,662824,82807,52129
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-07-01,342494,54992,145716,662824,79000,47718
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-08-01,335000,54932,141475,683596,77500,52500
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-09-01,335000,54876,136788,610000,77500,46250
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-10-01,335000,53000,140877,610000,82500,49680
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-11-01,335000,55000,140100,575746,81536,41896
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-12-01,335000,58993,143263,575746,76237,47967
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-01-01,335000,62634,140000,575746,82850,47725
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-02-01,335000,61240,139900,592170,82959,48639
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-03-01,335000,63439,151988,659856,88250,39956
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-04-01,335000,67000,154845,659856,91250,46132
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-05-01,335000,75999,153389,680000,95165,53101
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-06-01,335000,81650,160000,680000,95000,48481
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-07-01,335000,82000,164493,680000,94500,43470
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-08-01,212959,82000,182335,730000,99632,41059
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-09-01,180000,82000,174430,730000,98893,42000
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-10-01,180000,74312,176443,754859,99573,70500
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-11-01,227300,80729,206654,754859,112314,72000
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-12-01,244800,80151,222500,754859,123800,62788
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-01-01,266800,80511,242500,1050000,135775,64250
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-02-01,276800,81988,251607,988740,129775,64250
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-03-01,291700,81650,265194,1050100,137710,75555
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-04-01,277700,88171,252450,1100000,135105,69764
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-05-01,350000,96669,284917,1353749,150010,77898
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-06-01,350000,106000,299900,1353749,153600,78500
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-07-01,400600,114673,364201,1505421,156569,90500
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-08-01,382300,125076,347536,1559588,172125,90491
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-09-01,378800,137500,344370,1627502,198650,85500
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-10-01,379900,137500,345363,1627502,192300,86000
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-05-01,0,0,0,0,0,0
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-06-01,0,0,196000,431181,95250,59861
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-07-01,0,0,148737,421155,95250,71319
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-08-01,210000,0,144974,421155,77216,61600
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-09-01,210000,0,144974,420538,73550,62984
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-10-01,210000,67000,144974,461900,84095,59281
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-11-01,210000,67000,163220,452100,84095,33950
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-12-01,210000,67000,143798,432784,84095,30500
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-01-01,210000,67000,135750,422867,84095,30628
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-02-01,210000,67000,147451,441641,92045,31850
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-03-01,210000,67000,142155,428817,99995,49975
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-04-01,210000,67000,137647,429413,92498,73654
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-05-01,210000,67000,145482,420000,94463,94214
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-06-01,210000,67000,142639,422218,94091,81450
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-07-01,210000,67000,129999,347394,85631,93950
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-08-01,210000,67000,129153,389986,85000,93950
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-09-01,210000,67154,131889,399194,85000,53310
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-10-01,210000,78120,133145,374834,85000,60033
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-11-01,210000,52000,140000,400000,85000,56226
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-12-01,210000,52000,132500,400000,85000,31190
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-01-01,210000,52000,127500,400000,89750,45009
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-02-01,210000,52000,127500,333197,92015,47261
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-03-01,210000,52000,127235,344938,91248,47490
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-04-01,210000,61541,126933,359302,93971,45683
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-05-01,210000,62749,124739,345000,91296,46860
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-06-01,210000,62447,131154,395809,91314,52500
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-07-01,210000,61746,130000,389687,88722,66610
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-08-01,210000,67458,127357,390825,88858,55005
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-09-01,210000,66621,128000,390464,97500,70070
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-10-01,210000,66498,129343,390346,95254,55171
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-11-01,210000,66621,133231,355000,94949,57000
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-12-01,210000,66450,134007,306250,92640,60000
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-01-01,210000,66324,135500,357244,90900,59900
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-02-01,210000,65850,132956,357500,90929,69165
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-03-01,210000,65144,133230,347589,90936,69500
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-04-01,157500,64850,133829,348071,90745,66200
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-05-01,157500,64726,144586,339702,95000,66603
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-06-01,160000,64647,135250,342500,101840,70000
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-07-01,160000,89821,135250,355000,100955,70000
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-08-01,160000,86000,139130,351580,100655,60325
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-09-01,160000,90590,139130,350786,97000,68470
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-10-01,218907,90657,152500,321969,100000,60820
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-11-01,221184,90500,171855,351678,99925,71114
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-12-01,221035,90500,171855,340569,115098,67093
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-01-01,221035,90500,171855,375000,118786,38700
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-02-01,221035,90635,195069,375000,116517,45000
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-03-01,226900,99999,206250,375000,162117,45000
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-04-01,275000,119928,250033,487830,170075,61413
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-05-01,256500,136875,233198,621209,170075,64000
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-06-01,309400,136875,281277,650000,170075,63150
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-07-01,360000,160000,287500,705200,171263,55894
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-08-01,360000,160000,320963,737550,191882,58590
2183380,Shining Mewtwo,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-09-01,360000,176350,352500,737550,204000,66034
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-05-01,0,26000,63500,147288,49039,26478
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-06-01,0,26000,55126,147288,52344,34728
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-07-01,0,26000,56406,146925,53425,30500
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-08-01,0,26000,56437,148857,53767,31750
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-09-01,0,26000,63331,148806,54370,31750
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-10-01,0,26000,66600,146509,51514,23265
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-11-01,0,26000,62250,148689,53219,25765
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-12-01,0,26000,62875,141939,35509,17800
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-01-01,0,26000,62847,148100,35509,18773
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-02-01,0,26000,60000,148400,50740,17863
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-03-01,0,26000,61500,148515,50867,18340
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-04-01,0,26000,61500,145000,44233,17027
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-05-01,0,26000,61810,145874,41500,16525
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-06-01,0,26000,62033,161550,41500,16612
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-07-01,0,26000,62033,155009,41500,17293
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-08-01,0,26000,62033,158555,41500,25875
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-09-01,0,26000,61500,165263,41500,25875
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-10-01,0,26000,61669,187492,41500,25875
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-11-01,0,26000,57001,181490,41500,25571
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-12-01,0,26000,55500,165320,41500,25844
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-01-01,0,24999,55500,166169,41500,25844
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-02-01,0,31400,45973,154964,39250,19000
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-03-01,0,31400,51063,168590,39250,14500
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-04-01,0,31200,51722,166812,39000,20172
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-05-01,0,27600,54000,157715,34445,19246
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-06-01,64750,28800,51299,158399,36001,23727
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-07-01,64750,28800,49968,152500,36001,20161
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-08-01,64750,27700,52562,152500,34630,19817
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-09-01,64750,28100,50000,152500,35072,21795
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-10-01,64750,32500,47426,152500,35273,21600
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-11-01,82950,32500,44798,152500,35502,26137
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-12-01,82950,32471,40382,152500,35502,26768
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-01-01,82950,24500,43145,131413,30611,27750
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-02-01,82950,24500,46022,131413,30600,27750
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-03-01,82950,28499,45599,130500,30600,28000
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-04-01,80389,28499,41675,125000,30600,28000
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-05-01,81431,28499,44272,125000,32202,28787
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-06-01,82927,28499,46888,123519,36085,28000
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-07-01,82950,28499,46899,123841,36715,28191
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-08-01,82950,28499,47676,119999,36715,25500
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-09-01,82950,28499,48576,119999,37813,27610
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-10-01,82950,28499,48000,145417,40500,29798
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-11-01,82950,28499,43037,145845,40500,34648
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-12-01,82950,28499,42900,137136,38500,34648
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-01-01,82950,28499,49999,150114,38500,27568
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-02-01,59939,28499,55370,159900,38500,31000
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-03-01,63431,29375,60000,159874,38500,25000
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-04-01,64907,29396,64870,172571,49250,25000
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-05-01,74900,41118,68128,195874,48250,25000
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-06-01,73000,30800,66318,195723,38500,25496
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-07-01,73300,30800,66646,203589,38500,25516
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-08-01,84400,35400,76726,210587,44300,30607
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-09-01,102100,35400,92802,210880,44300,31388
2183383,Shining Steelix,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-10-01,110000,35400,100000,210880,44300,32000
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-01-01,0,0,0,0,63644,27890
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-02-01,0,0,97548,407502,55250,22894
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-03-01,0,41000,184050,421251,55525,30156
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-04-01,0,41000,187500,356608,60000,25954
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-05-01,0,49044,72106,205000,65925,28613
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-06-01,0,49486,76350,205000,60000,26109
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-07-01,0,49486,72100,305000,55631,30300
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-08-01,0,41000,66850,258520,57482,32299
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-09-01,0,41000,67200,263572,57985,21991
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-10-01,100000,39000,61350,205000,56241,22139
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-11-01,100000,37250,78279,185700,49900,26806
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-12-01,100000,37250,62193,186875,49900,21614
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-01-01,100000,31750,61350,186042,49900,26500
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-02-01,100000,31500,65000,175000,52695,25250
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-03-01,100000,31500,59455,175000,54428,24289
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-04-01,100000,36133,54795,190214,50107,21373
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-05-01,100000,35973,56114,192357,42500,22606
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-06-01,100000,37500,56700,194467,45500,22750
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-07-01,100000,37500,58342,179250,45802,22755
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-08-01,100000,37500,61100,184877,51062,22688
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-09-01,100000,36500,63050,185713,48500,19995
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-10-01,100000,36500,71173,175000,50000,27057
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-11-01,100000,35000,67482,161808,43645,18786
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-12-01,100000,36500,57250,165125,45542,20323
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-01-01,100000,37000,56250,165373,48500,23573
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-02-01,100000,36089,51650,215000,41000,19678
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-03-01,165000,35154,54787,173843,46014,19725
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-04-01,160300,35069,55000,163619,42014,20557
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-05-01,160800,33544,52433,164101,41050,27106
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-06-01,163787,32603,53404,166139,41257,22325
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-07-01,162850,34538,52500,163981,38562,20537
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-08-01,162850,33505,53000,163981,36838,20000
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-09-01,156861,32500,55819,162500,36563,18927
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-10-01,156861,30250,52420,162500,35938,15175
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-11-01,153941,31618,52674,156952,40063,18450
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-12-01,153941,31658,55889,153971,37704,18000
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-01-01,139700,32553,51258,142534,37933,17207
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-02-01,139700,32450,55503,142561,40000,23426
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-03-01,140100,34897,54099,142995,40740,20250
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-04-01,128000,36750,55286,130600,41782,29777
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-05-01,130300,33584,54750,132999,41859,26191
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-06-01,125000,35000,53750,127500,46450,23417
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-07-01,125000,33000,55000,127500,46237,23700
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-08-01,121900,33500,55327,124350,48450,26000
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-09-01,116700,33622,54804,119047,48450,20088
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-10-01,120400,35000,56114,122813,51597,25000
762644,Shining Tyranitar,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-11-01,120400,35750,58000,122860,49990,23050
