figure,authenticity,year,band,selling_price_USD,recorded_sales,condition,character_type,day,month
4-Lom,graded,2021,0.9,169.58,37,loose_figure,droid,1,1
4-Lom,graded,2022,0.9,233.5,33,loose_figure,droid,1,1
4-Lom,graded,2023,0.9,180,53,loose_figure,droid,1,1
4-Lom,graded,2024,0.9,119.42,50,loose_figure,droid,1,1
4-Lom,graded,2025,0.9,132.36,20,loose_figure,droid,1,1
4-Lom,graded,2014,0.8,44.99,22,loose_figure,droid,1,1
4-Lom,graded,2015,0.8,49.99,26,loose_figure,droid,1,1
4-Lom,graded,2016,0.8,71.28,22,loose_figure,droid,1,1
4-Lom,graded,2017,0.8,67.63,36,loose_figure,droid,1,1
4-Lom,graded,2018,0.8,59.37,50,loose_figure,droid,1,1
4-Lom,graded,2019,0.8,58.23,39,loose_figure,droid,1,1
4-Lom,graded,2020,0.8,92,46,loose_figure,droid,1,1
4-Lom,graded,2021,0.8,127.5,37,loose_figure,droid,1,1
4-Lom,graded,2022,0.8,196.12,33,loose_figure,droid,1,1
4-Lom,graded,2023,0.8,152.61,53,loose_figure,droid,1,1
4-Lom,graded,2024,0.8,103.88,50,loose_figure,droid,1,1
4-Lom,graded,2025,0.8,129.99,20,loose_figure,droid,1,1
4-Lom,graded,2014,0.7,44.91,22,loose_figure,droid,1,1
4-Lom,graded,2015,0.7,45.71,26,loose_figure,droid,1,1
4-Lom,graded,2016,0.7,49.99,22,loose_figure,droid,1,1
4-Lom,graded,2017,0.7,57.09,36,loose_figure,droid,1,1
4-Lom,graded,2018,0.7,53.7,50,loose_figure,droid,1,1
4-Lom,graded,2019,0.7,55.86,39,loose_figure,droid,1,1
4-Lom,graded,2020,0.7,80.22,46,loose_figure,droid,1,1
4-Lom,graded,2021,0.7,117.15,37,loose_figure,droid,1,1
4-Lom,graded,2022,0.7,139,33,loose_figure,droid,1,1
4-Lom,graded,2023,0.7,122.5,53,loose_figure,droid,1,1
4-Lom,graded,2024,0.7,99.99,50,loose_figure,droid,1,1
4-Lom,graded,2025,0.7,125,20,loose_figure,droid,1,1
4-Lom,graded,2014,0.6,42.27,22,loose_figure,droid,1,1
4-Lom,graded,2015,0.6,44.97,26,loose_figure,droid,1,1
4-Lom,graded,2016,0.6,49.99,22,loose_figure,droid,1,1
4-Lom,graded,2017,0.6,53.82,36,loose_figure,droid,1,1
4-Lom,graded,2018,0.6,51,50,loose_figure,droid,1,1
4-Lom,graded,2019,0.6,52.99,39,loose_figure,droid,1,1
4-Lom,graded,2020,0.6,68.85,46,loose_figure,droid,1,1
4-Lom,graded,2021,0.6,110,37,loose_figure,droid,1,1
4-Lom,graded,2022,0.6,131.74,33,loose_figure,droid,1,1
4-Lom,graded,2023,0.6,111.79,53,loose_figure,droid,1,1
4-Lom,graded,2024,0.6,84.63,50,loose_figure,droid,1,1
4-Lom,graded,2025,0.6,103.68,20,loose_figure,droid,1,1
4-Lom,graded,2014,0.5,41,22,loose_figure,droid,1,1
4-Lom,graded,2015,0.5,41.24,26,loose_figure,droid,1,1
4-Lom,graded,2016,0.5,44.99,22,loose_figure,droid,1,1
4-Lom,graded,2017,0.5,48.69,36,loose_figure,droid,1,1
4-Lom,graded,2018,0.5,49.1,50,loose_figure,droid,1,1
4-Lom,graded,2019,0.5,52,39,loose_figure,droid,1,1
4-Lom,graded,2020,0.5,64.99,46,loose_figure,droid,1,1
4-Lom,graded,2021,0.5,100.65,37,loose_figure,droid,1,1
4-Lom,graded,2022,0.5,119.5,33,loose_figure,droid,1,1
4-Lom,graded,2023,0.5,104.63,53,loose_figure,droid,1,1
4-Lom,graded,2024,0.5,78.95,50,loose_figure,droid,1,1
4-Lom,graded,2025,0.5,91,20,loose_figure,droid,1,1
4-Lom,graded,2014,0.4,39.99,22,loose_figure,droid,1,1
4-Lom,graded,2015,0.4,38.95,26,loose_figure,droid,1,1
4-Lom,graded,2016,0.4,40.34,22,loose_figure,droid,1,1
4-Lom,graded,2017,0.4,45.46,36,loose_figure,droid,1,1
4-Lom,graded,2018,0.4,46,50,loose_figure,droid,1,1
4-Lom,graded,2019,0.4,48.53,39,loose_figure,droid,1,1
4-Lom,graded,2020,0.4,60.21,46,loose_figure,droid,1,1
4-Lom,graded,2021,0.4,88.53,37,loose_figure,droid,1,1
4-Lom,graded,2022,0.4,102.5,33,loose_figure,droid,1,1
4-Lom,graded,2023,0.4,97,53,loose_figure,droid,1,1
4-Lom,graded,2024,0.4,76.01,50,loose_figure,droid,1,1
4-Lom,graded,2025,0.4,78,20,loose_figure,droid,1,1
4-Lom,graded,2014,0.3,37,22,loose_figure,droid,1,1
4-Lom,graded,2015,0.3,33.36,26,loose_figure,droid,1,1
4-Lom,graded,2016,0.3,36.58,22,loose_figure,droid,1,1
4-Lom,graded,2017,0.3,42.52,36,loose_figure,droid,1,1
4-Lom,graded,2018,0.3,43.68,50,loose_figure,droid,1,1
4-Lom,graded,2019,0.3,43,39,loose_figure,droid,1,1
4-Lom,graded,2020,0.3,59,46,loose_figure,droid,1,1
4-Lom,graded,2021,0.3,80,37,loose_figure,droid,1,1
4-Lom,graded,2022,0.3,93.7,33,loose_figure,droid,1,1
4-Lom,graded,2023,0.3,91,53,loose_figure,droid,1,1
4-Lom,graded,2024,0.3,71.83,50,loose_figure,droid,1,1
4-Lom,graded,2025,0.3,76,20,loose_figure,droid,1,1
4-Lom,graded,2014,0.2,34.33,22,loose_figure,droid,1,1
4-Lom,graded,2015,0.2,32,26,loose_figure,droid,1,1
4-Lom,graded,2016,0.2,34.88,22,loose_figure,droid,1,1
4-Lom,graded,2017,0.2,39.99,36,loose_figure,droid,1,1
4-Lom,graded,2018,0.2,39,50,loose_figure,droid,1,1
4-Lom,graded,2019,0.2,39.99,39,loose_figure,droid,1,1
4-Lom,graded,2020,0.2,55.03,46,loose_figure,droid,1,1
4-Lom,graded,2021,0.2,76,37,loose_figure,droid,1,1
4-Lom,graded,2022,0.2,89.61,33,loose_figure,droid,1,1
4-Lom,graded,2023,0.2,80.83,53,loose_figure,droid,1,1
4-Lom,graded,2024,0.2,69,50,loose_figure,droid,1,1
4-Lom,graded,2025,0.2,71.38,20,loose_figure,droid,1,1
4-Lom,graded,2014,0.1,30.3,22,loose_figure,droid,1,1
4-Lom,graded,2015,0.1,28.8,26,loose_figure,droid,1,1
4-Lom,graded,2016,0.1,33.37,22,loose_figure,droid,1,1
4-Lom,graded,2017,0.1,39,36,loose_figure,droid,1,1
4-Lom,graded,2018,0.1,34,50,loose_figure,droid,1,1
4-Lom,graded,2019,0.1,38.09,39,loose_figure,droid,1,1
4-Lom,graded,2020,0.1,46.09,46,loose_figure,droid,1,1
4-Lom,graded,2021,0.1,65.45,37,loose_figure,droid,1,1
4-Lom,graded,2022,0.1,77.35,33,loose_figure,droid,1,1
4-Lom,graded,2023,0.1,74.91,53,loose_figure,droid,1,1
4-Lom,graded,2024,0.1,61,50,loose_figure,droid,1,1
4-Lom,graded,2025,0.1,46,20,loose_figure,droid,1,1
8D8,ungraded,2013,1,9.63,14,loose_figure,droid,1,1
8D8,ungraded,2014,1,47.16,368,loose_figure,droid,1,1
8D8,ungraded,2015,1,43.82,451,loose_figure,droid,1,1
8D8,ungraded,2016,1,42.89,464,loose_figure,droid,1,1
8D8,ungraded,2017,1,51.15,352,loose_figure,droid,1,1
8D8,ungraded,2018,1,50,349,loose_figure,droid,1,1
8D8,ungraded,2019,1,36,369,loose_figure,droid,1,1
8D8,ungraded,2020,1,47,454,loose_figure,droid,1,1
8D8,ungraded,2021,1,75.42,482,loose_figure,droid,1,1
8D8,ungraded,2022,1,42.63,491,loose_figure,droid,1,1
8D8,ungraded,2023,1,76,416,loose_figure,droid,1,1
8D8,ungraded,2024,1,69,403,loose_figure,droid,1,1
8D8,ungraded,2025,1,75,251,loose_figure,droid,1,1
8D8,ungraded,2013,0.9,4.92,14,loose_figure,droid,1,1
8D8,ungraded,2014,0.9,10.79,368,loose_figure,droid,1,1
8D8,ungraded,2015,0.9,10.72,451,loose_figure,droid,1,1
8D8,ungraded,2016,0.9,12.38,464,loose_figure,droid,1,1
8D8,ungraded,2017,0.9,13.68,352,loose_figure,droid,1,1
8D8,ungraded,2018,0.9,11.65,349,loose_figure,droid,1,1
8D8,ungraded,2019,0.9,12.82,369,loose_figure,droid,1,1
8D8,ungraded,2020,0.9,14,454,loose_figure,droid,1,1
8D8,ungraded,2021,0.9,19.99,482,loose_figure,droid,1,1
8D8,ungraded,2022,0.9,21.61,491,loose_figure,droid,1,1
8D8,ungraded,2023,0.9,20,416,loose_figure,droid,1,1
8D8,ungraded,2024,0.9,19.99,403,loose_figure,droid,1,1
8D8,ungraded,2025,0.9,20.28,251,loose_figure,droid,1,1
8D8,ungraded,2013,0.8,4.84,14,loose_figure,droid,1,1
8D8,ungraded,2014,0.8,8.08,368,loose_figure,droid,1,1
8D8,ungraded,2015,0.8,9,451,loose_figure,droid,1,1
8D8,ungraded,2016,0.8,9.99,464,loose_figure,droid,1,1
8D8,ungraded,2017,0.8,10.5,352,loose_figure,droid,1,1
8D8,ungraded,2018,0.8,9.95,349,loose_figure,droid,1,1
8D8,ungraded,2019,0.8,9.5,369,loose_figure,droid,1,1
8D8,ungraded,2020,0.8,11.04,454,loose_figure,droid,1,1
8D8,ungraded,2021,0.8,16.99,482,loose_figure,droid,1,1
8D8,ungraded,2022,0.8,18.96,491,loose_figure,droid,1,1
8D8,ungraded,2023,0.8,17.89,416,loose_figure,droid,1,1
8D8,ungraded,2024,0.8,17.03,403,loose_figure,droid,1,1
8D8,ungraded,2025,0.8,18,251,loose_figure,droid,1,1
8D8,ungraded,2013,0.7,4.25,14,loose_figure,droid,1,1
8D8,ungraded,2014,0.7,5.75,368,loose_figure,droid,1,1
8D8,ungraded,2015,0.7,7.61,451,loose_figure,droid,1,1
8D8,ungraded,2016,0.7,7.98,464,loose_figure,droid,1,1
8D8,ungraded,2017,0.7,8.99,352,loose_figure,droid,1,1
8D8,ungraded,2018,0.7,8.04,349,loose_figure,droid,1,1
8D8,ungraded,2019,0.7,7.99,369,loose_figure,droid,1,1
8D8,ungraded,2020,0.7,9.99,454,loose_figure,droid,1,1
8D8,ungraded,2021,0.7,14.99,482,loose_figure,droid,1,1
8D8,ungraded,2022,0.7,16.42,491,loose_figure,droid,1,1
8D8,ungraded,2023,0.7,15.25,416,loose_figure,droid,1,1
8D8,ungraded,2024,0.7,14.99,403,loose_figure,droid,1,1
8D8,ungraded,2025,0.7,16.5,251,loose_figure,droid,1,1
8D8,ungraded,2013,0.6,3.59,14,loose_figure,droid,1,1
8D8,ungraded,2014,0.6,5.03,368,loose_figure,droid,1,1
8D8,ungraded,2015,0.6,6.5,451,loose_figure,droid,1,1
8D8,ungraded,2016,0.6,6.99,464,loose_figure,droid,1,1
8D8,ungraded,2017,0.6,7.38,352,loose_figure,droid,1,1
8D8,ungraded,2018,0.6,7.5,349,loose_figure,droid,1,1
8D8,ungraded,2019,0.6,6.53,369,loose_figure,droid,1,1
8D8,ungraded,2020,0.6,8.5,454,loose_figure,droid,1,1
8D8,ungraded,2021,0.6,12.99,482,loose_figure,droid,1,1
8D8,ungraded,2022,0.6,14.99,491,loose_figure,droid,1,1
8D8,ungraded,2023,0.6,13.41,416,loose_figure,droid,1,1
8D8,ungraded,2024,0.6,13,403,loose_figure,droid,1,1
8D8,ungraded,2025,0.6,14.5,251,loose_figure,droid,1,1
8D8,ungraded,2013,0.5,3.58,14,loose_figure,droid,1,1
8D8,ungraded,2014,0.5,4.54,368,loose_figure,droid,1,1
8D8,ungraded,2015,0.5,5.63,451,loose_figure,droid,1,1
8D8,ungraded,2016,0.5,6.01,464,loose_figure,droid,1,1
8D8,ungraded,2017,0.5,6.44,352,loose_figure,droid,1,1
8D8,ungraded,2018,0.5,6.54,349,loose_figure,droid,1,1
8D8,ungraded,2019,0.5,5.52,369,loose_figure,droid,1,1
8D8,ungraded,2020,0.5,7.33,454,loose_figure,droid,1,1
8D8,ungraded,2021,0.5,11.19,482,loose_figure,droid,1,1
8D8,ungraded,2022,0.5,13,491,loose_figure,droid,1,1
8D8,ungraded,2023,0.5,11.5,416,loose_figure,droid,1,1
8D8,ungraded,2024,0.5,11.97,403,loose_figure,droid,1,1
8D8,ungraded,2025,0.5,12.69,251,loose_figure,droid,1,1
8D8,ungraded,2013,0.4,3.26,14,loose_figure,droid,1,1
8D8,ungraded,2014,0.4,3.66,368,loose_figure,droid,1,1
8D8,ungraded,2015,0.4,4.96,451,loose_figure,droid,1,1
8D8,ungraded,2016,0.4,5.19,464,loose_figure,droid,1,1
8D8,ungraded,2017,0.4,5.5,352,loose_figure,droid,1,1
8D8,ungraded,2018,0.4,5.51,349,loose_figure,droid,1,1
8D8,ungraded,2019,0.4,4.99,369,loose_figure,droid,1,1
8D8,ungraded,2020,0.4,6.5,454,loose_figure,droid,1,1
8D8,ungraded,2021,0.4,9.99,482,loose_figure,droid,1,1
8D8,ungraded,2022,0.4,11.05,491,loose_figure,droid,1,1
8D8,ungraded,2023,0.4,9.99,416,loose_figure,droid,1,1
8D8,ungraded,2024,0.4,10.14,403,loose_figure,droid,1,1
8D8,ungraded,2025,0.4,10.75,251,loose_figure,droid,1,1
8D8,ungraded,2013,0.3,1.63,14,loose_figure,droid,1,1
8D8,ungraded,2014,0.3,3.1,368,loose_figure,droid,1,1
8D8,ungraded,2015,0.3,4.25,451,loose_figure,droid,1,1
8D8,ungraded,2016,0.3,4.33,464,loose_figure,droid,1,1
8D8,ungraded,2017,0.3,4.98,352,loose_figure,droid,1,1
8D8,ungraded,2018,0.3,4.49,349,loose_figure,droid,1,1
8D8,ungraded,2019,0.3,4,369,loose_figure,droid,1,1
8D8,ungraded,2020,0.3,5.51,454,loose_figure,droid,1,1
8D8,ungraded,2021,0.3,8.01,482,loose_figure,droid,1,1
8D8,ungraded,2022,0.3,9.15,491,loose_figure,droid,1,1
8D8,ungraded,2023,0.3,8.72,416,loose_figure,droid,1,1
8D8,ungraded,2024,0.3,9,403,loose_figure,droid,1,1
8D8,ungraded,2025,0.3,9.69,251,loose_figure,droid,1,1
8D8,ungraded,2013,0.2,1.62,14,loose_figure,droid,1,1
8D8,ungraded,2014,0.2,2.17,368,loose_figure,droid,1,1
8D8,ungraded,2015,0.2,3.33,451,loose_figure,droid,1,1
8D8,ungraded,2016,0.2,3.75,464,loose_figure,droid,1,1
8D8,ungraded,2017,0.2,3.85,352,loose_figure,droid,1,1
8D8,ungraded,2018,0.2,3.9,349,loose_figure,droid,1,1
8D8,ungraded,2019,0.2,3.25,369,loose_figure,droid,1,1
8D8,ungraded,2020,0.2,4.74,454,loose_figure,droid,1,1
8D8,ungraded,2021,0.2,6.8,482,loose_figure,droid,1,1
8D8,ungraded,2022,0.2,7.5,491,loose_figure,droid,1,1
8D8,ungraded,2023,0.2,6.51,416,loose_figure,droid,1,1
8D8,ungraded,2024,0.2,7.28,403,loose_figure,droid,1,1
8D8,ungraded,2025,0.2,8,251,loose_figure,droid,1,1
8D8,ungraded,2013,0.1,1.61,14,loose_figure,droid,1,1
8D8,ungraded,2014,0.1,1.65,368,loose_figure,droid,1,1
8D8,ungraded,2015,0.1,2.49,451,loose_figure,droid,1,1
8D8,ungraded,2016,0.1,2.5,464,loose_figure,droid,1,1
8D8,ungraded,2017,0.1,2.86,352,loose_figure,droid,1,1
8D8,ungraded,2018,0.1,2.86,349,loose_figure,droid,1,1
8D8,ungraded,2019,0.1,2.56,369,loose_figure,droid,1,1
8D8,ungraded,2020,0.1,3.32,454,loose_figure,droid,1,1
8D8,ungraded,2021,0.1,5.06,482,loose_figure,droid,1,1
8D8,ungraded,2022,0.1,5.79,491,loose_figure,droid,1,1
8D8,ungraded,2023,0.1,4.97,416,loose_figure,droid,1,1
8D8,ungraded,2024,0.1,5.5,403,loose_figure,droid,1,1
8D8,ungraded,2025,0.1,6.49,251,loose_figure,droid,1,1
8D8,graded,2013,1,38.69,1,loose_figure,droid,1,1
8D8,graded,2014,1,74.14,22,loose_figure,droid,1,1
8D8,graded,2015,1,77.36,31,loose_figure,droid,1,1
8D8,graded,2016,1,80,25,loose_figure,droid,1,1
8D8,graded,2017,1,108.05,35,loose_figure,droid,1,1
8D8,graded,2018,1,84.94,29,loose_figure,droid,1,1
8D8,graded,2019,1,248.03,48,loose_figure,droid,1,1
8D8,graded,2020,1,140.03,21,loose_figure,droid,1,1
8D8,graded,2021,1,166.09,29,loose_figure,droid,1,1
8D8,graded,2022,1,202.49,16,loose_figure,droid,1,1
8D8,graded,2023,1,207.8,36,loose_figure,droid,1,1
8D8,graded,2024,1,214.17,33,loose_figure,droid,1,1
8D8,graded,2025,1,280,17,loose_figure,droid,1,1
8D8,graded,2013,0.9,38.69,1,loose_figure,droid,1,1
8D8,graded,2014,0.9,58.38,22,loose_figure,droid,1,1
8D8,graded,2015,0.9,51.99,31,loose_figure,droid,1,1
8D8,graded,2016,0.9,59.99,25,loose_figure,droid,1,1
8D8,graded,2017,0.9,77.57,35,loose_figure,droid,1,1
8D8,graded,2018,0.9,70.66,29,loose_figure,droid,1,1
8D8,graded,2019,0.9,75.55,48,loose_figure,droid,1,1
8D8,graded,2020,0.9,115.99,21,loose_figure,droid,1,1
8D8,graded,2021,0.9,149.99,29,loose_figure,droid,1,1
8D8,graded,2022,0.9,141.5,16,loose_figure,droid,1,1
8D8,graded,2023,0.9,167.5,36,loose_figure,droid,1,1
8D8,graded,2024,0.9,156.86,33,loose_figure,droid,1,1
8D8,graded,2025,0.9,138.5,17,loose_figure,droid,1,1
8D8,graded,2013,0.8,38.69,1,loose_figure,droid,1,1
8D8,graded,2014,0.8,51.36,22,loose_figure,droid,1,1
8D8,graded,2015,0.8,48.83,31,loose_figure,droid,1,1
8D8,graded,2016,0.8,52.43,25,loose_figure,droid,1,1
8D8,graded,2017,0.8,66.55,35,loose_figure,droid,1,1
8D8,graded,2018,0.8,56.4,29,loose_figure,droid,1,1
8D8,graded,2019,0.8,61,48,loose_figure,droid,1,1
8D8,graded,2020,0.8,108.5,21,loose_figure,droid,1,1
8D8,graded,2021,0.8,145.25,29,loose_figure,droid,1,1
8D8,graded,2022,0.8,141.34,16,loose_figure,droid,1,1
8D8,graded,2023,0.8,138.72,36,loose_figure,droid,1,1
8D8,graded,2024,0.8,125,33,loose_figure,droid,1,1
8D8,graded,2025,0.8,129.99,17,loose_figure,droid,1,1
8D8,graded,2013,0.7,38.69,1,loose_figure,droid,1,1
8D8,graded,2014,0.7,43.42,22,loose_figure,droid,1,1
8D8,graded,2015,0.7,44.99,31,loose_figure,droid,1,1
8D8,graded,2016,0.7,44.99,25,loose_figure,droid,1,1
8D8,graded,2017,0.7,55.05,35,loose_figure,droid,1,1
8D8,graded,2018,0.7,52,29,loose_figure,droid,1,1
8D8,graded,2019,0.7,52.64,48,loose_figure,droid,1,1
8D8,graded,2020,0.7,92,21,loose_figure,droid,1,1
8D8,graded,2021,0.7,114.99,29,loose_figure,droid,1,1
8D8,graded,2022,0.7,135,16,loose_figure,droid,1,1
8D8,graded,2023,0.7,121,36,loose_figure,droid,1,1
8D8,graded,2024,0.7,110.32,33,loose_figure,droid,1,1
8D8,graded,2025,0.7,114.04,17,loose_figure,droid,1,1
8D8,graded,2013,0.6,38.69,1,loose_figure,droid,1,1
8D8,graded,2014,0.6,41,22,loose_figure,droid,1,1
8D8,graded,2015,0.6,40.81,31,loose_figure,droid,1,1
8D8,graded,2016,0.6,44.45,25,loose_figure,droid,1,1
8D8,graded,2017,0.6,50.16,35,loose_figure,droid,1,1
8D8,graded,2018,0.6,50,29,loose_figure,droid,1,1
8D8,graded,2019,0.6,46.96,48,loose_figure,droid,1,1
8D8,graded,2020,0.6,73.31,21,loose_figure,droid,1,1
8D8,graded,2021,0.6,105.95,29,loose_figure,droid,1,1
8D8,graded,2022,0.6,122,16,loose_figure,droid,1,1
8D8,graded,2023,0.6,107.49,36,loose_figure,droid,1,1
8D8,graded,2024,0.6,101.68,33,loose_figure,droid,1,1
8D8,graded,2025,0.6,106.47,17,loose_figure,droid,1,1
8D8,graded,2013,0.5,38.69,1,loose_figure,droid,1,1
8D8,graded,2014,0.5,40,22,loose_figure,droid,1,1
8D8,graded,2015,0.5,39.85,31,loose_figure,droid,1,1
8D8,graded,2016,0.5,39.61,25,loose_figure,droid,1,1
8D8,graded,2017,0.5,49.99,35,loose_figure,droid,1,1
8D8,graded,2018,0.5,49.6,29,loose_figure,droid,1,1
8D8,graded,2019,0.5,45.69,48,loose_figure,droid,1,1
8D8,graded,2020,0.5,65.22,21,loose_figure,droid,1,1
8D8,graded,2021,0.5,100,29,loose_figure,droid,1,1
8D8,graded,2022,0.5,98.56,16,loose_figure,droid,1,1
8D8,graded,2023,0.5,88,36,loose_figure,droid,1,1
8D8,graded,2024,0.5,84.64,33,loose_figure,droid,1,1
8D8,graded,2025,0.5,101,17,loose_figure,droid,1,1
8D8,graded,2013,0.4,38.69,1,loose_figure,droid,1,1
8D8,graded,2014,0.4,34,22,loose_figure,droid,1,1
8D8,graded,2015,0.4,36.15,31,loose_figure,droid,1,1
8D8,graded,2016,0.4,34.94,25,loose_figure,droid,1,1
8D8,graded,2017,0.4,47.47,35,loose_figure,droid,1,1
8D8,graded,2018,0.4,42.1,29,loose_figure,droid,1,1
8D8,graded,2019,0.4,41.99,48,loose_figure,droid,1,1
8D8,graded,2020,0.4,56.89,21,loose_figure,droid,1,1
8D8,graded,2021,0.4,87.19,29,loose_figure,droid,1,1
8D8,graded,2022,0.4,98.09,16,loose_figure,droid,1,1
8D8,graded,2023,0.4,86.36,36,loose_figure,droid,1,1
8D8,graded,2024,0.4,74.81,33,loose_figure,droid,1,1
8D8,graded,2025,0.4,81,17,loose_figure,droid,1,1
8D8,graded,2013,0.3,38.69,1,loose_figure,droid,1,1
8D8,graded,2014,0.3,32.27,22,loose_figure,droid,1,1
8D8,graded,2015,0.3,34.59,31,loose_figure,droid,1,1
8D8,graded,2016,0.3,28.91,25,loose_figure,droid,1,1
8D8,graded,2017,0.3,46.9,35,loose_figure,droid,1,1
8D8,graded,2018,0.3,36.35,29,loose_figure,droid,1,1
8D8,graded,2019,0.3,39.99,48,loose_figure,droid,1,1
8D8,graded,2020,0.3,56.12,21,loose_figure,droid,1,1
8D8,graded,2021,0.3,81,29,loose_figure,droid,1,1
8D8,graded,2022,0.3,73.77,16,loose_figure,droid,1,1
8D8,graded,2023,0.3,81.47,36,loose_figure,droid,1,1
8D8,graded,2024,0.3,68.8,33,loose_figure,droid,1,1
8D8,graded,2025,0.3,72.81,17,loose_figure,droid,1,1
8D8,graded,2013,0.2,38.69,1,loose_figure,droid,1,1
8D8,graded,2014,0.2,28.3,22,loose_figure,droid,1,1
8D8,graded,2015,0.2,32,31,loose_figure,droid,1,1
8D8,graded,2016,0.2,26.13,25,loose_figure,droid,1,1
8D8,graded,2017,0.2,41.08,35,loose_figure,droid,1,1
8D8,graded,2018,0.2,34.99,29,loose_figure,droid,1,1
8D8,graded,2019,0.2,37.72,48,loose_figure,droid,1,1
8D8,graded,2020,0.2,49.59,21,loose_figure,droid,1,1
8D8,graded,2021,0.2,70,29,loose_figure,droid,1,1
8D8,graded,2022,0.2,59.98,16,loose_figure,droid,1,1
8D8,graded,2023,0.2,70.14,36,loose_figure,droid,1,1
8D8,graded,2024,0.2,63.74,33,loose_figure,droid,1,1
8D8,graded,2025,0.2,69.95,17,loose_figure,droid,1,1
8D8,graded,2013,0.1,38.69,1,loose_figure,droid,1,1
8D8,graded,2014,0.1,26.13,22,loose_figure,droid,1,1
8D8,graded,2015,0.1,30.71,31,loose_figure,droid,1,1
8D8,graded,2016,0.1,22.01,25,loose_figure,droid,1,1
8D8,graded,2017,0.1,37.38,35,loose_figure,droid,1,1
8D8,graded,2018,0.1,31.54,29,loose_figure,droid,1,1
8D8,graded,2019,0.1,32.57,48,loose_figure,droid,1,1
8D8,graded,2020,0.1,44.4,21,loose_figure,droid,1,1
8D8,graded,2021,0.1,59.84,29,loose_figure,droid,1,1
8D8,graded,2022,0.1,59.1,16,loose_figure,droid,1,1
8D8,graded,2023,0.1,63,36,loose_figure,droid,1,1
8D8,graded,2024,0.1,52.93,33,loose_figure,droid,1,1
8D8,graded,2025,0.1,62.43,17,loose_figure,droid,1,1
A-wing pilot,graded,2013,1,124.76,6,loose_figure,rebel,1,1
A-wing pilot,graded,2014,1,128.76,2,loose_figure,rebel,1,1
A-wing pilot,graded,2015,1,145.99,9,loose_figure,rebel,1,1
A-wing pilot,graded,2016,1,400,14,loose_figure,rebel,1,1
A-wing pilot,graded,2017,1,309,11,loose_figure,rebel,1,1
A-wing pilot,graded,2018,1,296.03,10,loose_figure,rebel,1,1
A-wing pilot,graded,2019,1,320.88,13,loose_figure,rebel,1,1
A-wing pilot,graded,2020,1,520.51,16,loose_figure,rebel,1,1
A-wing pilot,graded,2021,1,763.03,9,loose_figure,rebel,1,1
A-wing pilot,graded,2022,1,573.97,11,loose_figure,rebel,1,1
A-wing pilot,graded,2023,1,430,23,loose_figure,rebel,1,1
A-wing pilot,graded,2024,1,472,13,loose_figure,rebel,1,1
A-wing pilot,graded,2025,1,628.24,6,loose_figure,rebel,1,1
A-wing pilot,graded,2013,0.9,91.03,6,loose_figure,rebel,1,1
A-wing pilot,graded,2014,0.9,112.55,2,loose_figure,rebel,1,1
A-wing pilot,graded,2015,0.9,134.77,9,loose_figure,rebel,1,1
A-wing pilot,graded,2016,0.9,138.5,14,loose_figure,rebel,1,1
A-wing pilot,graded,2017,0.9,238.5,11,loose_figure,rebel,1,1
A-wing pilot,graded,2018,0.9,295,10,loose_figure,rebel,1,1
A-wing pilot,graded,2019,0.9,296.4,13,loose_figure,rebel,1,1
A-wing pilot,graded,2020,0.9,428.84,16,loose_figure,rebel,1,1
A-wing pilot,graded,2021,0.9,697.62,9,loose_figure,rebel,1,1
A-wing pilot,graded,2022,0.9,475,11,loose_figure,rebel,1,1
A-wing pilot,graded,2023,0.9,400,23,loose_figure,rebel,1,1
A-wing pilot,graded,2024,0.9,395.55,13,loose_figure,rebel,1,1
A-wing pilot,graded,2025,0.9,504.06,6,loose_figure,rebel,1,1
A-wing pilot,graded,2013,0.8,91.03,6,loose_figure,rebel,1,1
A-wing pilot,graded,2014,0.8,112.55,2,loose_figure,rebel,1,1
A-wing pilot,graded,2015,0.8,133.5,9,loose_figure,rebel,1,1
A-wing pilot,graded,2016,0.8,132.38,14,loose_figure,rebel,1,1
A-wing pilot,graded,2017,0.8,237.5,11,loose_figure,rebel,1,1
A-wing pilot,graded,2018,0.8,270.46,10,loose_figure,rebel,1,1
A-wing pilot,graded,2019,0.8,266.6,13,loose_figure,rebel,1,1
A-wing pilot,graded,2020,0.8,350,16,loose_figure,rebel,1,1
A-wing pilot,graded,2021,0.8,599.99,9,loose_figure,rebel,1,1
A-wing pilot,graded,2022,0.8,449,11,loose_figure,rebel,1,1
A-wing pilot,graded,2023,0.8,380,23,loose_figure,rebel,1,1
A-wing pilot,graded,2024,0.8,379.38,13,loose_figure,rebel,1,1
A-wing pilot,graded,2025,0.8,504.06,6,loose_figure,rebel,1,1
A-wing pilot,graded,2013,0.7,81.99,6,loose_figure,rebel,1,1
A-wing pilot,graded,2014,0.7,112.55,2,loose_figure,rebel,1,1
A-wing pilot,graded,2015,0.7,122.67,9,loose_figure,rebel,1,1
A-wing pilot,graded,2016,0.7,129.9,14,loose_figure,rebel,1,1
A-wing pilot,graded,2017,0.7,232.5,11,loose_figure,rebel,1,1
A-wing pilot,graded,2018,0.7,267.12,10,loose_figure,rebel,1,1
A-wing pilot,graded,2019,0.7,230.5,13,loose_figure,rebel,1,1
A-wing pilot,graded,2020,0.7,332.77,16,loose_figure,rebel,1,1
