"figure","authenticity_n","selling_price","sales","condition","character_type","year"
Paploo,1,355.0,3.3,loose_figure,alien/other,"2024"
Paploo,1,108.86,3.3,loose_figure,alien/other,"2024"
Paploo,1,149.71,3.3,loose_figure,alien/other,"2024"
Paploo,1,101.2,3.3,loose_figure,alien/other,"2024"
Paploo,1,156.27,3.3,loose_figure,alien/other,"2024"
Paploo,1,201.09,3.3,loose_figure,alien/other,"2024"
Paploo,1,185.0,3.3,loose_figure,alien/other,"2024"
Paploo,1,116.23,3.3,loose_figure,alien/other,"2024"
Paploo,1,123.33,3.3,loose_figure,alien/other,"2024"
Paploo,1,222.5,3.3,loose_figure,alien/other,"2024"
Paploo,1,167.3,1.7,loose_figure,alien/other,"2025"
Paploo,1,132.49,1.7,loose_figure,alien/other,"2025"
Paploo,1,105.13,1.7,loose_figure,alien/other,"2025"
Paploo,1,135.7,1.7,loose_figure,alien/other,"2025"
Paploo,1,205.35,1.7,loose_figure,alien/other,"2025"
Paploo,1,399.99,1.7,loose_figure,alien/other,"2025"
Paploo,1,338.08,1.7,loose_figure,alien/other,"2025"
Paploo,1,124.88,1.7,loose_figure,alien/other,"2025"
Paploo,1,151.22,1.7,loose_figure,alien/other,"2025"
Paploo,1,204.49,1.7,loose_figure,alien/other,"2025"
Paploo,0,92.11,1.0,moc_figure,alien/other,"2013"
Paploo,0,48.11,3.0,moc_figure,alien/other,"2013"
Paploo,0,71.31,3.0,moc_figure,alien/other,"2013"
Paploo,0,41.86,15.0,moc_figure,alien/other,"2013"
Paploo,0,84.31,7.0,moc_figure,alien/other,"2014"
Paploo,0,61.97,9.0,moc_figure,alien/other,"2014"
Paploo,0,156.15,8.0,moc_figure,alien/other,"2014"
Paploo,0,88.77,3.0,moc_figure,alien/other,"2014"
Paploo,0,83.7,1.0,moc_figure,alien/other,"2014"
Paploo,0,64.45,6.0,moc_figure,alien/other,"2014"
Paploo,0,48.42,13.0,moc_figure,alien/other,"2014"
Paploo,0,141.8,5.0,moc_figure,alien/other,"2014"
Paploo,0,80.38,2.0,moc_figure,alien/other,"2014"
Paploo,0,78.84,6.0,moc_figure,alien/other,"2014"
Paploo,0,76.95,7.0,moc_figure,alien/other,"2014"
Paploo,0,60.13,10.0,moc_figure,alien/other,"2014"
Paploo,0,53.5,2.0,moc_figure,alien/other,"2015"
Paploo,0,63.73,7.0,moc_figure,alien/other,"2015"
Paploo,0,79.54,6.0,moc_figure,alien/other,"2015"
Paploo,0,57.27,7.0,moc_figure,alien/other,"2015"
Paploo,0,49.66,4.0,moc_figure,alien/other,"2015"
Paploo,0,74.72,3.0,moc_figure,alien/other,"2015"
Paploo,0,51.5,5.0,moc_figure,alien/other,"2015"
Paploo,0,78.12,9.0,moc_figure,alien/other,"2015"
Paploo,0,54.15,10.0,moc_figure,alien/other,"2015"
Paploo,0,82.12,8.0,moc_figure,alien/other,"2015"
Paploo,0,41.67,3.0,moc_figure,alien/other,"2015"
Paploo,0,80.08,9.0,moc_figure,alien/other,"2015"
Paploo,0,58.27,9.0,moc_figure,alien/other,"2016"
Paploo,0,77.18,5.0,moc_figure,alien/other,"2016"
Paploo,0,82.01,7.0,moc_figure,alien/other,"2016"
Paploo,0,85.2,6.0,moc_figure,alien/other,"2016"
Paploo,0,95.13,3.0,moc_figure,alien/other,"2016"
Paploo,0,86.71,5.0,moc_figure,alien/other,"2016"
Paploo,0,73.08,11.0,moc_figure,alien/other,"2016"
Paploo,0,75.97,5.0,moc_figure,alien/other,"2016"
Paploo,0,84.09,14.0,moc_figure,alien/other,"2016"
Paploo,0,64.14,3.0,moc_figure,alien/other,"2016"
Paploo,0,75.35,10.0,moc_figure,alien/other,"2016"
Paploo,0,72.69,3.0,moc_figure,alien/other,"2016"
Paploo,0,82.64,3.0,moc_figure,alien/other,"2017"
Paploo,0,115.46,9.0,moc_figure,alien/other,"2017"
Paploo,0,86.32,7.0,moc_figure,alien/other,"2017"
Paploo,0,122.75,3.0,moc_figure,alien/other,"2017"
Paploo,0,81.18,4.0,moc_figure,alien/other,"2017"
Paploo,0,100.45,6.0,moc_figure,alien/other,"2017"
Paploo,0,85.97,6.0,moc_figure,alien/other,"2017"
Paploo,0,91.8,5.0,moc_figure,alien/other,"2017"
Paploo,0,95.52,6.0,moc_figure,alien/other,"2017"
Paploo,0,81.28,5.0,moc_figure,alien/other,"2017"
Paploo,0,98.46,4.0,moc_figure,alien/other,"2017"
Paploo,0,71.79,8.0,moc_figure,alien/other,"2017"
Paploo,0,92.99,13.0,moc_figure,alien/other,"2018"
Paploo,0,73.33,5.0,moc_figure,alien/other,"2018"
Paploo,0,84.19,6.0,moc_figure,alien/other,"2018"
Paploo,0,111.6,6.0,moc_figure,alien/other,"2018"
Paploo,0,110.5,4.0,moc_figure,alien/other,"2018"
Paploo,0,86.0,5.0,moc_figure,alien/other,"2018"
Paploo,0,158.12,8.0,moc_figure,alien/other,"2018"
Paploo,0,239.74,4.0,moc_figure,alien/other,"2018"
Paploo,0,87.05,9.0,moc_figure,alien/other,"2018"
Paploo,0,80.5,6.0,moc_figure,alien/other,"2018"
Paploo,0,422.02,8.0,moc_figure,alien/other,"2018"
Paploo,0,82.67,7.0,moc_figure,alien/other,"2018"
Paploo,0,94.68,5.0,moc_figure,alien/other,"2019"
Paploo,0,73.12,5.0,moc_figure,alien/other,"2019"
Paploo,0,88.89,7.0,moc_figure,alien/other,"2019"
Paploo,0,105.6,4.0,moc_figure,alien/other,"2019"
Paploo,0,179.72,2.0,moc_figure,alien/other,"2019"
Paploo,0,92.62,8.0,moc_figure,alien/other,"2019"
Paploo,0,91.35,5.0,moc_figure,alien/other,"2019"
Paploo,0,116.64,6.0,moc_figure,alien/other,"2019"
Paploo,0,100.34,6.0,moc_figure,alien/other,"2019"
Paploo,0,98.95,5.0,moc_figure,alien/other,"2019"
Paploo,0,113.66,11.0,moc_figure,alien/other,"2019"
Paploo,0,80.62,7.0,moc_figure,alien/other,"2019"
Paploo,0,99.17,7.0,moc_figure,alien/other,"2020"
Paploo,0,201.72,7.0,moc_figure,alien/other,"2020"
Paploo,0,116.68,10.0,moc_figure,alien/other,"2020"
Paploo,0,111.83,6.0,moc_figure,alien/other,"2020"
Paploo,0,133.7,4.0,moc_figure,alien/other,"2020"
Paploo,0,147.75,12.0,moc_figure,alien/other,"2020"
Paploo,0,117.69,4.0,moc_figure,alien/other,"2020"
Paploo,0,115.19,2.0,moc_figure,alien/other,"2020"
Paploo,0,182.46,4.0,moc_figure,alien/other,"2020"
Paploo,0,127.93,7.0,moc_figure,alien/other,"2020"
Paploo,0,167.6,5.0,moc_figure,alien/other,"2020"
Paploo,0,150.78,4.0,moc_figure,alien/other,"2020"
Paploo,0,168.68,7.0,moc_figure,alien/other,"2021"
Paploo,0,180.6,5.0,moc_figure,alien/other,"2021"
Paploo,0,195.92,7.0,moc_figure,alien/other,"2021"
Paploo,0,220.32,7.0,moc_figure,alien/other,"2021"
Paploo,0,185.82,6.0,moc_figure,alien/other,"2021"
Paploo,0,213.34,4.0,moc_figure,alien/other,"2021"
Paploo,0,152.33,8.0,moc_figure,alien/other,"2021"
Paploo,0,193.28,7.0,moc_figure,alien/other,"2021"
Paploo,0,176.22,6.0,moc_figure,alien/other,"2021"
Paploo,0,485.69,8.0,moc_figure,alien/other,"2021"
Paploo,0,158.61,7.0,moc_figure,alien/other,"2021"
Paploo,0,175.3,7.0,moc_figure,alien/other,"2021"
Paploo,0,195.61,11.0,moc_figure,alien/other,"2022"
Paploo,0,206.84,6.0,moc_figure,alien/other,"2022"
Paploo,0,163.39,8.0,moc_figure,alien/other,"2022"
Paploo,0,145.11,6.0,moc_figure,alien/other,"2022"
Paploo,0,185.8,6.0,moc_figure,alien/other,"2022"
Paploo,0,151.2,7.0,moc_figure,alien/other,"2022"
Paploo,0,219.79,3.0,moc_figure,alien/other,"2022"
Paploo,0,198.19,7.0,moc_figure,alien/other,"2022"
Paploo,0,161.47,5.0,moc_figure,alien/other,"2022"
Paploo,0,349.1,12.0,moc_figure,alien/other,"2022"
Paploo,0,164.36,5.0,moc_figure,alien/other,"2022"
Paploo,0,175.79,2.0,moc_figure,alien/other,"2022"
Paploo,0,270.47,2.0,moc_figure,alien/other,"2023"
Paploo,0,244.58,13.0,moc_figure,alien/other,"2023"
Paploo,0,165.63,2.0,moc_figure,alien/other,"2023"
Paploo,0,171.06,4.0,moc_figure,alien/other,"2023"
Paploo,0,220.49,2.0,moc_figure,alien/other,"2023"
Paploo,0,195.14,12.0,moc_figure,alien/other,"2023"
Paploo,0,234.0,4.0,moc_figure,alien/other,"2023"
Paploo,0,185.5,1.0,moc_figure,alien/other,"2023"
Paploo,0,158.12,7.0,moc_figure,alien/other,"2023"
Paploo,0,183.14,4.0,moc_figure,alien/other,"2023"
Paploo,0,126.5,4.0,moc_figure,alien/other,"2023"
Paploo,0,210.32,10.0,moc_figure,alien/other,"2023"
Paploo,0,143.83,6.0,moc_figure,alien/other,"2024"
Paploo,0,176.78,6.0,moc_figure,alien/other,"2024"
Paploo,0,238.12,1.0,moc_figure,alien/other,"2024"
Paploo,0,112.81,3.0,moc_figure,alien/other,"2024"
Paploo,0,153.06,5.0,moc_figure,alien/other,"2024"
Paploo,0,165.6,5.0,moc_figure,alien/other,"2024"
Paploo,0,174.32,8.0,moc_figure,alien/other,"2024"
Paploo,0,179.78,7.0,moc_figure,alien/other,"2024"
Paploo,0,188.9,6.0,moc_figure,alien/other,"2024"
Paploo,0,167.25,7.0,moc_figure,alien/other,"2024"
Paploo,0,155.26,6.0,moc_figure,alien/other,"2024"
Paploo,0,209.5,3.0,moc_figure,alien/other,"2024"
Paploo,0,247.6,3.0,moc_figure,alien/other,"2025"
Paploo,0,187.93,6.0,moc_figure,alien/other,"2025"
Paploo,0,116.87,4.0,moc_figure,alien/other,"2025"
Paploo,0,159.67,3.0,moc_figure,alien/other,"2025"
Paploo,0,123.5,2.0,moc_figure,alien/other,"2025"
Paploo,0,193.58,6.0,moc_figure,alien/other,"2025"
Paploo,0,167.67,6.0,moc_figure,alien/other,"2025"
Paploo,0,206.69,7.0,moc_figure,alien/other,"2025"
Paploo,0,215.16,5.0,moc_figure,alien/other,"2025"
Paploo,1,170.58,2.0,moc_figure,alien/other,"2014"
Paploo,1,140.59,2.0,moc_figure,alien/other,"2014"
Paploo,1,125.62,2.0,moc_figure,alien/other,"2014"
Paploo,1,173.51,1.0,moc_figure,alien/other,"2014"
Paploo,1,208.56,2.0,moc_figure,alien/other,"2015"
Paploo,1,175.77,1.0,moc_figure,alien/other,"2015"
Paploo,1,338.33,1.0,moc_figure,alien/other,"2015"
Paploo,1,130.67,1.0,moc_figure,alien/other,"2015"
Paploo,1,127.25,1.0,moc_figure,alien/other,"2015"
Paploo,1,140.51,1.0,moc_figure,alien/other,"2015"
Paploo,1,265.34,2.0,moc_figure,alien/other,"2015"
Paploo,1,126.27,1.0,moc_figure,alien/other,"2015"
Paploo,1,145.21,1.0,moc_figure,alien/other,"2016"
Paploo,1,111.11,1.0,moc_figure,alien/other,"2016"
Paploo,1,163.41,1.0,moc_figure,alien/other,"2016"
Paploo,1,234.49,1.0,moc_figure,alien/other,"2016"
Paploo,1,140.0,1.0,moc_figure,alien/other,"2016"
Paploo,1,179.5,1.0,moc_figure,alien/other,"2017"
Paploo,1,246.32,1.0,moc_figure,alien/other,"2017"
Paploo,1,144.17,1.0,moc_figure,alien/other,"2018"
Paploo,1,227.6,2.0,moc_figure,alien/other,"2018"
Paploo,1,204.43,3.0,moc_figure,alien/other,"2018"
Paploo,1,162.25,1.0,moc_figure,alien/other,"2018"
Paploo,1,209.46,2.0,moc_figure,alien/other,"2018"
Paploo,1,795.0,1.0,moc_figure,alien/other,"2018"
Paploo,1,158.75,1.0,moc_figure,alien/other,"2019"
Paploo,1,179.99,1.0,moc_figure,alien/other,"2019"
Paploo,1,182.28,2.0,moc_figure,alien/other,"2019"
Paploo,1,111.75,2.0,moc_figure,alien/other,"2019"
Paploo,1,266.09,1.0,moc_figure,alien/other,"2019"
Paploo,1,143.75,1.0,moc_figure,alien/other,"2019"
Paploo,1,95.0,1.0,moc_figure,alien/other,"2020"
Paploo,1,347.47,3.0,moc_figure,alien/other,"2020"
Paploo,1,177.5,1.0,moc_figure,alien/other,"2020"
Paploo,1,1020.0,1.0,moc_figure,alien/other,"2020"
Paploo,1,305.0,1.0,moc_figure,alien/other,"2020"
Paploo,1,720.0,1.0,moc_figure,alien/other,"2021"
Paploo,1,1234.4,2.0,moc_figure,alien/other,"2021"
Paploo,1,474.69,1.0,moc_figure,alien/other,"2021"
Paploo,1,299.99,1.0,moc_figure,alien/other,"2021"
Paploo,1,310.03,1.0,moc_figure,alien/other,"2021"
Paploo,1,721.69,1.0,moc_figure,alien/other,"2022"
Paploo,1,799.99,1.0,moc_figure,alien/other,"2022"
Paploo,1,213.51,1.0,moc_figure,alien/other,"2022"
Paploo,1,730.13,2.0,moc_figure,alien/other,"2022"
Paploo,1,490.59,2.0,moc_figure,alien/other,"2022"
Paploo,1,300.52,1.0,moc_figure,alien/other,"2022"
Paploo,1,186.75,2.0,moc_figure,alien/other,"2022"
Paploo,1,320.81,1.0,moc_figure,alien/other,"2022"
Paploo,1,319.0,1.0,moc_figure,alien/other,"2023"
Paploo,1,747.06,2.0,moc_figure,alien/other,"2023"
Paploo,1,389.45,2.0,moc_figure,alien/other,"2023"
Paploo,1,142.0,1.0,moc_figure,alien/other,"2023"
Paploo,1,292.85,1.0,moc_figure,alien/other,"2023"
Paploo,1,649.0,1.0,moc_figure,alien/other,"2023"
Paploo,1,361.92,1.0,moc_figure,alien/other,"2023"
Paploo,1,390.24,2.0,moc_figure,alien/other,"2024"
Paploo,1,1326.51,1.0,moc_figure,alien/other,"2024"
Paploo,1,686.12,3.0,moc_figure,alien/other,"2024"
Paploo,1,2400.97,1.0,moc_figure,alien/other,"2024"
Paploo,1,539.67,3.0,moc_figure,alien/other,"2024"
Paploo,1,395.0,1.0,moc_figure,alien/other,"2024"
Paploo,1,263.7,1.0,moc_figure,alien/other,"2024"
Paploo,1,290.29,1.0,moc_figure,alien/other,"2024"
Paploo,1,322.25,1.0,moc_figure,alien/other,"2024"
Paploo,1,355.0,1.0,moc_figure,alien/other,"2024"
Paploo,1,221.25,2.0,moc_figure,alien/other,"2025"
Paploo,1,1609.52,2.0,moc_figure,alien/other,"2025"
Paploo,1,585.4,1.0,moc_figure,alien/other,"2025"
Paploo,1,305.0,1.0,moc_figure,alien/other,"2025"
Paploo,1,649.0,2.0,moc_figure,alien/other,"2025"
Paploo,1,260.9,1.0,moc_figure,alien/other,"2025"
Power Droid,0,21.44,2.0,loose_figure,droid,"2013"
Power Droid,0,32.13,2.0,loose_figure,droid,"2013"
Power Droid,0,16.23,2.0,loose_figure,droid,"2013"
Power Droid,0,9.32,2.0,loose_figure,droid,"2013"
Power Droid,0,12.91,2.0,loose_figure,droid,"2013"
Power Droid,0,13.69,2.0,loose_figure,droid,"2013"
Power Droid,0,14.57,2.0,loose_figure,droid,"2013"
Power Droid,0,17.33,2.0,loose_figure,droid,"2013"
Power Droid,0,13.64,2.0,loose_figure,droid,"2013"
Power Droid,0,15.2,2.0,loose_figure,droid,"2013"
Power Droid,0,8.31,30.3,loose_figure,droid,"2014"
Power Droid,0,18.32,30.3,loose_figure,droid,"2014"
Power Droid,0,7.0,30.3,loose_figure,droid,"2014"
Power Droid,0,4.25,30.3,loose_figure,droid,"2014"
Power Droid,0,11.25,30.3,loose_figure,droid,"2014"
Power Droid,0,10.0,30.3,loose_figure,droid,"2014"
Power Droid,0,15.0,30.3,loose_figure,droid,"2014"
Power Droid,0,44.26,30.3,loose_figure,droid,"2014"
Power Droid,0,5.6,30.3,loose_figure,droid,"2014"
Power Droid,0,12.94,30.3,loose_figure,droid,"2014"
Power Droid,0,16.31,42.8,loose_figure,droid,"2015"
Power Droid,0,12.34,42.8,loose_figure,droid,"2015"
Power Droid,0,9.5,42.8,loose_figure,droid,"2015"
Power Droid,0,8.0,42.8,loose_figure,droid,"2015"
Power Droid,0,14.4,42.8,loose_figure,droid,"2015"
Power Droid,0,20.68,42.8,loose_figure,droid,"2015"
Power Droid,0,6.5,42.8,loose_figure,droid,"2015"
Power Droid,0,10.7,42.8,loose_figure,droid,"2015"
Power Droid,0,5.0,42.8,loose_figure,droid,"2015"
Power Droid,0,77.62,42.8,loose_figure,droid,"2015"
Power Droid,0,17.09,51.7,loose_figure,droid,"2016"
Power Droid,0,85.58,51.7,loose_figure,droid,"2016"
Power Droid,0,22.12,51.7,loose_figure,droid,"2016"
Power Droid,0,28.08,51.7,loose_figure,droid,"2016"
Power Droid,0,9.5,51.7,loose_figure,droid,"2016"
Power Droid,0,14.72,51.7,loose_figure,droid,"2016"
Power Droid,0,12.51,51.7,loose_figure,droid,"2016"
Power Droid,0,7.47,51.7,loose_figure,droid,"2016"
Power Droid,0,11.0,51.7,loose_figure,droid,"2016"
Power Droid,0,18.88,51.7,loose_figure,droid,"2016"
Power Droid,0,19.75,36.6,loose_figure,droid,"2017"
Power Droid,0,10.5,36.6,loose_figure,droid,"2017"
Power Droid,0,67.43,36.6,loose_figure,droid,"2017"
Power Droid,0,17.15,36.6,loose_figure,droid,"2017"
Power Droid,0,23.58,36.6,loose_figure,droid,"2017"
Power Droid,0,7.5,36.6,loose_figure,droid,"2017"
Power Droid,0,12.99,36.6,loose_figure,droid,"2017"
Power Droid,0,9.5,36.6,loose_figure,droid,"2017"
Power Droid,0,28.41,36.6,loose_figure,droid,"2017"
Power Droid,0,15.2,36.6,loose_figure,droid,"2017"
Power Droid,0,13.8,39.2,loose_figure,droid,"2018"
Power Droid,0,17.96,39.2,loose_figure,droid,"2018"
Power Droid,0,12.0,39.2,loose_figure,droid,"2018"
Power Droid,0,26.0,39.2,loose_figure,droid,"2018"
Power Droid,0,10.5,39.2,loose_figure,droid,"2018"
Power Droid,0,7.5,39.2,loose_figure,droid,"2018"
Power Droid,0,21.02,39.2,loose_figure,droid,"2018"
Power Droid,0,68.0,39.2,loose_figure,droid,"2018"
Power Droid,0,16.03,39.2,loose_figure,droid,"2018"
Power Droid,0,9.76,39.2,loose_figure,droid,"2018"
Power Droid,0,27.19,42.0,loose_figure,droid,"2019"
Power Droid,0,21.28,42.0,loose_figure,droid,"2019"
Power Droid,0,18.14,42.0,loose_figure,droid,"2019"
Power Droid,0,15.21,42.0,loose_figure,droid,"2019"
Power Droid,0,496.95,42.0,loose_figure,droid,"2019"
Power Droid,0,6.5,42.0,loose_figure,droid,"2019"
Power Droid,0,8.5,42.0,loose_figure,droid,"2019"
Power Droid,0,12.5,42.0,loose_figure,droid,"2019"
Power Droid,0,9.99,42.0,loose_figure,droid,"2019"
Power Droid,0,10.8,42.0,loose_figure,droid,"2019"
Power Droid,0,13.0,43.5,loose_figure,droid,"2020"
Power Droid,0,15.0,43.5,loose_figure,droid,"2020"
Power Droid,0,17.5,43.5,loose_figure,droid,"2020"
Power Droid,0,59.79,43.5,loose_figure,droid,"2020"
Power Droid,0,20.0,43.5,loose_figure,droid,"2020"
Power Droid,0,22.99,43.5,loose_figure,droid,"2020"
Power Droid,0,26.9,43.5,loose_figure,droid,"2020"
Power Droid,0,10.5,43.5,loose_figure,droid,"2020"
Power Droid,0,9.12,43.5,loose_figure,droid,"2020"
Power Droid,0,33.51,43.5,loose_figure,droid,"2020"
Power Droid,0,26.0,54.4,loose_figure,droid,"2021"
Power Droid,0,20.19,54.4,loose_figure,droid,"2021"
Power Droid,0,22.99,54.4,loose_figure,droid,"2021"
Power Droid,0,35.25,54.4,loose_figure,droid,"2021"
Power Droid,0,42.5,54.4,loose_figure,droid,"2021"
Power Droid,0,15.0,54.4,loose_figure,droid,"2021"
Power Droid,0,135.09,54.4,loose_figure,droid,"2021"
Power Droid,0,29.99,54.4,loose_figure,droid,"2021"
Power Droid,0,17.5,54.4,loose_figure,droid,"2021"
Power Droid,0,12.5,54.4,loose_figure,droid,"2021"
Power Droid,0,25.0,50.6,loose_figure,droid,"2022"
Power Droid,0,40.76,50.6,loose_figure,droid,"2022"
Power Droid,0,27.0,50.6,loose_figure,droid,"2022"
Power Droid,0,35.0,50.6,loose_figure,droid,"2022"
Power Droid,0,14.0,50.6,loose_figure,droid,"2022"
Power Droid,0,23.0,50.6,loose_figure,droid,"2022"
Power Droid,0,30.22,50.6,loose_figure,droid,"2022"
Power Droid,0,20.5,50.6,loose_figure,droid,"2022"
Power Droid,0,189.99,50.6,loose_figure,droid,"2022"
Power Droid,0,16.99,50.6,loose_figure,droid,"2022"
Power Droid,0,104.5,49.9,loose_figure,droid,"2023"
Power Droid,0,11.61,49.9,loose_figure,droid,"2023"
Power Droid,0,39.0,49.9,loose_figure,droid,"2023"
Power Droid,0,22.0,49.9,loose_figure,droid,"2023"
Power Droid,0,27.57,49.9,loose_figure,droid,"2023"
Power Droid,0,20.0,49.9,loose_figure,droid,"2023"
Power Droid,0,17.5,49.9,loose_figure,droid,"2023"
Power Droid,0,15.0,49.9,loose_figure,droid,"2023"
Power Droid,0,31.65,49.9,loose_figure,droid,"2023"
Power Droid,0,24.5,49.9,loose_figure,droid,"2023"
Power Droid,0,14.96,47.7,loose_figure,droid,"2024"
Power Droid,0,16.0,47.7,loose_figure,droid,"2024"
Power Droid,0,38.23,47.7,loose_figure,droid,"2024"
Power Droid,0,29.99,47.7,loose_figure,droid,"2024"
Power Droid,0,24.51,47.7,loose_figure,droid,"2024"
Power Droid,0,20.5,47.7,loose_figure,droid,"2024"
Power Droid,0,11.85,47.7,loose_figure,droid,"2024"
Power Droid,0,79.99,47.7,loose_figure,droid,"2024"
Power Droid,0,18.26,47.7,loose_figure,droid,"2024"
Power Droid,0,19.0,47.7,loose_figure,droid,"2024"
Power Droid,0,19.99,31.0,loose_figure,droid,"2025"
Power Droid,0,18.62,31.0,loose_figure,droid,"2025"
Power Droid,0,63.16,31.0,loose_figure,droid,"2025"
Power Droid,0,22.0,31.0,loose_figure,droid,"2025"
Power Droid,0,32.0,31.0,loose_figure,droid,"2025"
Power Droid,0,16.25,31.0,loose_figure,droid,"2025"
Power Droid,0,39.66,31.0,loose_figure,droid,"2025"
Power Droid,0,11.56,31.0,loose_figure,droid,"2025"
Power Droid,0,25.0,31.0,loose_figure,droid,"2025"
Power Droid,0,14.5,31.0,loose_figure,droid,"2025"
Power Droid,1,37.19,0.1,loose_figure,droid,"2013"
Power Droid,1,37.19,0.1,loose_figure,droid,"2013"
Power Droid,1,37.19,0.1,loose_figure,droid,"2013"
Power Droid,1,37.19,0.1,loose_figure,droid,"2013"
Power Droid,1,37.19,0.1,loose_figure,droid,"2013"
Power Droid,1,37.19,0.1,loose_figure,droid,"2013"
Power Droid,1,37.19,0.1,loose_figure,droid,"2013"
Power Droid,1,37.19,0.1,loose_figure,droid,"2013"
Power Droid,1,37.19,0.1,loose_figure,droid,"2013"
Power Droid,1,37.19,0.1,loose_figure,droid,"2013"
Power Droid,1,39.99,2.2,loose_figure,droid,"2014"
Power Droid,1,42.25,2.2,loose_figure,droid,"2014"
Power Droid,1,63.25,2.2,loose_figure,droid,"2014"
Power Droid,1,35.0,2.2,loose_figure,droid,"2014"
Power Droid,1,31.77,2.2,loose_figure,droid,"2014"
Power Droid,1,54.99,2.2,loose_figure,droid,"2014"
Power Droid,1,26.57,2.2,loose_figure,droid,"2014"
Power Droid,1,38.12,2.2,loose_figure,droid,"2014"
Power Droid,1,46.0,2.2,loose_figure,droid,"2014"
Power Droid,1,90.85,2.2,loose_figure,droid,"2014"
Power Droid,1,57.86,3.4,loose_figure,droid,"2015"
Power Droid,1,35.95,3.4,loose_figure,droid,"2015"
Power Droid,1,51.66,3.4,loose_figure,droid,"2015"
Power Droid,1,39.13,3.4,loose_figure,droid,"2015"
Power Droid,1,65.76,3.4,loose_figure,droid,"2015"
Power Droid,1,49.58,3.4,loose_figure,droid,"2015"
Power Droid,1,317.85,3.4,loose_figure,droid,"2015"
Power Droid,1,43.13,3.4,loose_figure,droid,"2015"
Power Droid,1,41.0,3.4,loose_figure,droid,"2015"
Power Droid,1,59.64,3.4,loose_figure,droid,"2015"
Power Droid,1,45.0,3.4,loose_figure,droid,"2016"
Power Droid,1,32.38,3.4,loose_figure,droid,"2016"
Power Droid,1,40.43,3.4,loose_figure,droid,"2016"
Power Droid,1,53.18,3.4,loose_figure,droid,"2016"
Power Droid,1,48.91,3.4,loose_figure,droid,"2016"
Power Droid,1,281.67,3.4,loose_figure,droid,"2016"
Power Droid,1,76.05,3.4,loose_figure,droid,"2016"
Power Droid,1,119.99,3.4,loose_figure,droid,"2016"
Power Droid,1,67.91,3.4,loose_figure,droid,"2016"
Power Droid,1,43.88,3.4,loose_figure,droid,"2016"
Power Droid,1,127.5,4.6,loose_figure,droid,"2017"
Power Droid,1,78.0,4.6,loose_figure,droid,"2017"
Power Droid,1,62.9,4.6,loose_figure,droid,"2017"
Power Droid,1,61.0,4.6,loose_figure,droid,"2017"
Power Droid,1,71.45,4.6,loose_figure,droid,"2017"
Power Droid,1,51.0,4.6,loose_figure,droid,"2017"
Power Droid,1,45.32,4.6,loose_figure,droid,"2017"
Power Droid,1,58.0,4.6,loose_figure,droid,"2017"
Power Droid,1,65.6,4.6,loose_figure,droid,"2017"
Power Droid,1,49.91,4.6,loose_figure,droid,"2017"
Power Droid,1,55.21,6.0,loose_figure,droid,"2018"
Power Droid,1,141.48,6.0,loose_figure,droid,"2018"
Power Droid,1,71.0,6.0,loose_figure,droid,"2018"
Power Droid,1,64.01,6.0,loose_figure,droid,"2018"
Power Droid,1,60.02,6.0,loose_figure,droid,"2018"
Power Droid,1,44.67,6.0,loose_figure,droid,"2018"
Power Droid,1,41.63,6.0,loose_figure,droid,"2018"
Power Droid,1,36.06,6.0,loose_figure,droid,"2018"
Power Droid,1,52.0,6.0,loose_figure,droid,"2018"
Power Droid,1,49.99,6.0,loose_figure,droid,"2018"
Power Droid,1,66.91,3.8,loose_figure,droid,"2019"
Power Droid,1,45.47,3.8,loose_figure,droid,"2019"
Power Droid,1,65.0,3.8,loose_figure,droid,"2019"
Power Droid,1,51.0,3.8,loose_figure,droid,"2019"
Power Droid,1,80.88,3.8,loose_figure,droid,"2019"
Power Droid,1,71.48,3.8,loose_figure,droid,"2019"
Power Droid,1,392.49,3.8,loose_figure,droid,"2019"
Power Droid,1,46.0,3.8,loose_figure,droid,"2019"
Power Droid,1,39.95,3.8,loose_figure,droid,"2019"
Power Droid,1,54.0,3.8,loose_figure,droid,"2019"
Power Droid,1,105.46,3.4,loose_figure,droid,"2020"
Power Droid,1,65.31,3.4,loose_figure,droid,"2020"
Power Droid,1,72.61,3.4,loose_figure,droid,"2020"
Power Droid,1,121.5,3.4,loose_figure,droid,"2020"
Power Droid,1,69.99,3.4,loose_figure,droid,"2020"
Power Droid,1,77.0,3.4,loose_figure,droid,"2020"
Power Droid,1,51.01,3.4,loose_figure,droid,"2020"
Power Droid,1,95.08,3.4,loose_figure,droid,"2020"
Power Droid,1,194.99,3.4,loose_figure,droid,"2020"
Power Droid,1,56.22,3.4,loose_figure,droid,"2020"
Power Droid,1,63.05,5.1,loose_figure,droid,"2021"
Power Droid,1,179.99,5.1,loose_figure,droid,"2021"
Power Droid,1,344.65,5.1,loose_figure,droid,"2021"
Power Droid,1,112.5,5.1,loose_figure,droid,"2021"
Power Droid,1,106.78,5.1,loose_figure,droid,"2021"
Power Droid,1,81.0,5.1,loose_figure,droid,"2021"
Power Droid,1,150.0,5.1,loose_figure,droid,"2021"
Power Droid,1,123.89,5.1,loose_figure,droid,"2021"
Power Droid,1,138.83,5.1,loose_figure,droid,"2021"
Power Droid,1,92.5,5.1,loose_figure,droid,"2021"
